vehicle id,anaysis_travel_distance,anaysis_travel_time
1358,11.4,11.7
1359,12.4,21.0
1360,12.4,21.0
1361,11.4,11.6
1362,11.4,11.7
1363,12.4,21.1
1364,12.4,21.1
1365,11.4,11.6
1366,12.4,21.1
1367,12.4,21.1
1368,11.4,11.7
1369,11.4,11.7
1370,12.4,21.1
1371,12.4,21.1
1372,11.4,11.6
1373,11.4,11.6
1374,12.4,21.1
1375,12.4,21.2
1376,11.4,11.7
1377,11.4,11.6
1378,12.4,21.1
1379,12.4,21.2
1380,11.4,11.7
1381,11.4,11.7
1382,12.4,21.2
1383,11.4,11.6
1384,11.4,11.6
1385,12.4,21.1
1386,12.4,21.2
1387,11.4,11.7
1388,11.4,11.7
1389,12.4,21.1
1390,12.4,21.2
1391,11.4,11.6
1392,11.4,11.7
1393,12.4,21.2
1394,12.4,21.3
1395,11.4,11.6
1396,11.4,11.6
1397,12.4,21.2
1398,12.4,21.2
1399,11.4,11.7
1400,12.4,21.3
1401,12.4,21.2
1402,11.4,11.6
1403,11.4,11.6
1404,12.4,21.3
1405,12.4,21.3
1406,11.4,11.7
1407,11.4,11.6
1408,12.4,21.3
1409,12.4,21.3
1410,11.4,11.7
1411,11.4,11.7
1412,12.4,21.3
1413,12.4,21.3
1414,11.4,11.6
1415,11.4,11.6
1416,12.4,21.3
1417,11.4,11.7
1418,11.4,11.7
1419,12.4,21.3
1420,12.4,21.3
1421,11.4,11.6
1422,11.4,11.7
1423,12.4,21.4
1424,12.4,21.4
1425,11.4,11.6
1426,11.4,11.6
1427,12.4,21.3
1428,12.4,21.4
1429,11.4,11.7
1430,11.4,11.7
1431,12.4,21.3
1432,11.4,11.6
1433,11.4,11.6
1434,12.4,21.4
1435,12.4,21.4
1436,11.4,11.7
1437,11.4,11.6
1438,12.4,21.4
1439,12.4,21.4
1440,11.4,11.7
1441,11.4,11.7
1442,12.4,21.4
1443,12.4,21.4
1444,11.4,11.6
1445,11.4,11.6
1446,12.4,21.4
1447,12.4,21.5
1448,11.4,11.7
1449,12.4,21.4
1450,12.4,21.5
1451,11.4,11.6
1452,11.4,11.7
1453,12.4,21.5
1454,12.4,21.5
1455,11.4,11.6
1456,11.4,11.6
1457,12.4,21.5
1458,12.4,21.5
1459,11.4,11.7
1460,11.4,11.7
1461,12.4,21.5
1462,12.4,21.5
1463,11.4,11.6
1464,11.4,11.7
1465,12.4,21.6
1466,11.4,11.7
1467,11.4,11.6
1468,12.4,21.5
1469,12.4,21.5
1470,11.4,11.7
1471,11.4,11.7
1472,12.4,21.6
1473,12.4,21.5
1474,11.4,11.6
1475,11.4,11.6
1476,12.4,21.6
1477,12.4,21.6
1478,11.4,11.7
1479,11.4,11.6
1480,12.4,21.6
1481,12.4,21.6
1482,11.4,11.7
1483,12.4,21.6
1484,12.4,21.7
1485,11.4,11.6
1486,11.4,11.6
1487,12.4,21.6
1488,12.4,21.7
1489,11.4,11.7
1490,11.4,11.7
1491,12.4,21.6
1492,12.4,21.7
1493,11.4,11.6
1494,11.4,11.7
1495,12.4,21.7
1496,12.4,21.7
1497,11.4,11.6
1498,11.4,11.6
1499,12.4,21.7
1500,11.4,11.7
1501,11.4,11.7
1502,12.4,21.7
1503,12.4,21.7
1504,11.4,11.6
1505,11.4,11.6
1506,12.4,21.7
1507,12.4,21.8
1508,11.4,11.7
1509,11.4,11.6
1510,12.4,21.7
1511,12.4,21.7
1512,11.4,11.7
1513,11.4,11.7
1514,12.4,21.8
1515,12.4,21.7
1516,11.4,11.6
1517,12.4,21.8
1518,12.4,21.8
1519,11.4,11.7
1520,11.4,11.7
1521,12.4,21.8
1522,12.4,21.8
1523,11.4,11.6
1524,11.4,11.7
1525,12.4,21.8
1526,12.4,21.9
1527,11.4,11.6
1528,11.4,11.6
1529,12.4,21.8
1530,12.4,21.9
1531,11.4,11.7
1532,12.4,21.9
1533,12.4,21.9
1534,11.4,11.6
1535,11.4,11.6
1536,12.4,21.9
1537,12.4,21.9
1538,11.4,11.6
1539,11.4,11.5
1540,12.4,21.9
1541,12.4,21.9
1542,11.4,11.5
1543,11.4,11.6
1544,12.4,22.0
1545,12.4,21.9
1546,11.4,11.5
1547,11.4,11.5
1548,12.4,22.0
1549,11.4,11.5
1550,11.4,11.5
1551,12.4,21.9
1552,12.4,21.9
1553,11.4,11.4
1554,11.4,11.5
1555,12.4,22.0
1556,12.4,22.0
1557,11.4,11.4
1558,11.4,11.4
1559,12.4,22.0
1560,12.4,22.0
1561,11.4,11.5
1562,11.4,11.5
1563,12.4,22.0
1564,12.4,22.0
1565,11.4,11.4
1566,12.4,22.0
1567,12.4,22.1
1568,11.4,11.5
1569,11.4,11.4
1570,12.4,22.0
1571,12.4,22.1
1572,11.4,11.5
1573,11.4,11.5
1574,12.4,22.1
1575,12.4,22.1
1576,11.4,11.4
1577,11.4,11.4
1578,12.4,22.1
1579,12.4,22.1
1580,11.4,11.5
1581,11.4,11.4
1582,12.4,22.1
1583,11.4,11.4
1584,11.4,11.5
1585,12.4,22.1
1586,12.4,22.2
1587,11.4,11.4
1588,11.4,11.4
1589,12.4,22.1
1590,12.4,22.2
1591,11.4,11.5
1592,11.4,11.5
1593,12.4,22.1
1594,12.4,22.1
1595,11.4,11.4
1596,11.4,11.5
1597,12.4,22.2
1598,12.4,22.2
1599,11.4,11.4
1600,12.4,22.2
1601,12.4,22.2
1602,11.4,11.5
1603,11.4,11.5
1604,12.4,22.3
1605,12.4,22.2
1606,11.4,11.4
1607,11.4,11.4
1608,12.4,22.2
1609,12.4,22.3
1610,11.4,11.5
1611,11.4,11.4
1612,12.4,22.2
1613,12.4,22.3
1614,11.4,11.5
1615,11.4,11.5
1616,12.4,22.3
1617,11.4,11.4
1618,11.4,11.4
1619,12.4,22.3
1620,12.4,22.3
1621,11.4,11.5
1622,11.4,11.5
1623,12.4,22.2
1624,12.4,22.3
1625,11.4,11.4
1626,11.4,11.5
1627,12.4,22.3
1628,12.4,22.4
1629,11.4,11.4
1630,11.4,11.4
1631,12.4,22.3
1632,11.4,11.5
1633,11.4,11.5
1634,12.4,22.4
1635,12.4,22.3
1636,11.4,11.4
1637,11.4,11.4
1638,12.4,22.3
1639,12.4,22.4
1640,11.4,11.5
1641,11.4,11.4
1642,12.4,22.3
1643,12.4,22.4
1644,11.4,11.5
1645,11.4,11.5
1646,12.4,22.4
1647,12.4,22.4
1648,11.4,11.4
1649,12.4,22.4
1650,12.4,22.4
1651,11.4,11.5
1652,11.4,11.5
1653,12.4,22.4
1654,12.4,22.4
1655,11.4,11.4
1656,11.4,11.5
1657,12.4,22.5
1658,12.4,22.5
1659,11.4,11.4
1660,11.4,11.4
1661,12.4,22.5
1662,12.4,22.5
1663,11.4,11.5
1664,11.4,11.5
1665,12.4,22.4
1666,11.4,11.4
1667,11.4,11.4
1668,12.4,22.5
1669,12.4,22.5
1670,11.4,11.5
1671,11.4,11.4
1672,12.4,22.5
1673,12.4,22.5
1674,11.4,11.5
1675,11.4,11.5
1676,12.4,22.6
1677,12.4,22.5
1678,11.4,11.4
1679,11.4,11.4
1680,12.4,22.5
1681,12.4,22.6
1682,11.4,11.5
1683,12.4,22.5
1684,12.4,22.6
1685,11.4,11.4
1686,11.4,11.5
1687,12.4,22.6
1688,12.4,22.7
1689,11.4,11.4
1690,11.4,11.4
1691,12.4,22.6
1692,12.4,22.6
1693,11.4,11.5
1694,11.4,11.5
1695,12.4,22.6
1696,12.4,22.6
1697,11.4,11.4
1698,11.4,11.5
1699,12.4,22.7
1700,11.4,11.5
1701,11.4,11.4
1702,12.4,22.6
1703,12.4,22.7
1704,11.4,11.5
1705,11.4,11.5
1706,12.4,22.7
1707,12.4,22.6
1708,11.4,11.4
1709,11.4,11.4
1710,12.4,22.7
1711,12.4,22.7
1712,11.4,11.5
1713,11.4,11.4
1714,12.4,22.7
1715,12.4,22.7
1716,11.4,11.5
1717,12.4,22.8
1718,12.4,22.8
1719,11.4,11.4
1720,11.4,11.4
1721,12.4,22.7
1722,12.4,22.8
1723,11.4,11.5
1724,11.4,11.5
1725,12.4,22.7
1726,12.4,22.8
1727,11.4,11.4
1728,11.4,11.5
1729,12.4,22.8
1730,12.4,22.9
1731,11.4,11.4
1732,12.4,22.8
1733,12.4,22.8
1734,11.4,11.5
1735,11.4,11.5
1736,12.4,22.9
1737,12.4,22.8
1738,11.4,11.4
1739,11.4,11.4
1740,12.4,22.9
1741,12.4,22.9
1742,11.4,11.5
1743,11.4,11.4
1744,12.4,22.9
1745,12.4,22.9
1746,11.4,11.5
1747,11.4,11.5
1748,12.4,22.9
1749,11.4,11.4
1750,11.4,11.4
1751,12.4,22.9
1752,12.4,22.9
1753,11.4,11.5
1754,11.4,11.5
1755,12.4,22.9
1756,12.4,22.9
1757,11.4,11.4
1758,11.4,11.5
1759,12.4,23.0
1760,12.4,23.0
1761,11.4,11.4
1762,11.4,11.4
1763,12.4,22.9
1764,12.4,23.0
1765,11.4,11.5
1766,12.4,23.0
1767,12.4,23.0
1768,11.4,11.4
1769,11.4,11.4
1770,12.4,23.0
1771,12.4,23.1
1772,11.4,11.5
1773,11.4,11.4
1774,12.4,23.0
1775,12.4,23.0
1776,11.4,11.5
1777,11.4,11.5
1778,12.4,23.1
1779,12.4,23.0
1780,11.4,11.4
1781,11.4,11.4
1782,12.4,23.1
1783,11.4,11.5
1784,11.4,11.5
1785,12.4,23.0
1786,12.4,23.1
1787,11.4,11.4
1788,11.4,11.5
1789,12.4,23.1
1790,12.4,23.1
1791,11.4,11.4
1792,11.4,11.4
1793,12.4,23.1
1794,12.4,23.1
1795,11.4,11.5
1796,11.4,11.5
1797,12.4,23.1
1798,12.4,23.1
1799,11.4,11.4
1800,12.4,23.2
1801,12.4,23.2
1802,11.4,11.5
1803,11.4,11.4
1804,12.4,23.1
1805,12.4,23.2
1806,11.4,11.5
1807,11.4,11.5
1808,12.4,23.2
1809,12.4,23.2
1810,11.4,11.4
1811,11.4,11.4
1812,12.4,23.2
1813,12.4,23.3
1814,11.4,11.5
1815,12.4,23.2
1816,12.4,23.2
1817,11.4,11.4
1818,11.4,11.5
1819,12.4,23.3
1820,12.4,23.3
1821,11.4,11.4
1822,11.4,11.4
1823,12.4,23.3
1824,12.4,23.3
1825,11.4,11.5
1826,11.4,11.5
1827,12.4,23.3
1828,12.4,23.3
1829,11.4,11.4
1830,11.4,11.5
1831,12.4,23.3
1832,11.4,11.5
1833,11.4,11.4
1834,12.4,23.3
1835,12.4,23.3
1836,11.4,11.5
1837,11.4,11.5
1838,12.4,23.4
1839,12.4,23.3
1840,11.4,11.4
1841,11.4,11.4
1842,12.4,23.4
1843,12.4,23.4
1844,11.4,11.5
1845,11.4,11.4
1846,12.4,23.3
1847,12.4,23.4
1848,11.4,11.5
1849,12.4,23.4
1850,12.4,23.5
1851,11.4,11.4
1852,11.4,11.4
1853,12.4,23.4
1854,12.4,23.5
1855,11.4,11.5
1856,11.4,11.5
1857,12.4,23.4
1858,12.4,23.4
1859,11.4,11.4
1860,11.4,11.5
1861,12.4,23.5
1862,12.4,23.5
1863,11.4,11.4
1864,11.4,11.4
1865,12.4,23.5
1866,11.4,11.5
1867,11.4,11.5
1868,12.4,23.5
1869,12.4,23.5
1870,11.4,11.4
1871,11.4,11.4
1872,12.4,23.5
1873,12.4,23.5
1874,11.4,11.5
1875,11.4,11.4
1876,12.4,23.5
1877,12.4,23.5
1878,11.4,11.5
1879,11.4,11.5
1880,12.4,23.6
1881,12.4,23.5
1882,11.4,11.4
1883,12.4,23.6
1884,12.4,23.6
1885,11.4,11.5
1886,11.4,11.5
1887,12.4,23.5
1888,12.4,23.6
1889,11.4,11.4
1890,11.4,11.5
1891,12.4,23.6
1892,12.4,23.7
1893,11.4,11.4
1894,11.4,11.4
1895,12.4,23.6
1896,12.4,23.7
1897,11.4,11.5
1898,11.4,11.5
1899,12.4,23.6
1900,11.4,11.4
1901,11.4,11.4
1902,12.4,23.6
1903,12.4,23.7
1904,11.4,11.5
1905,11.4,11.4
1906,12.4,23.6
1907,12.4,23.7
1908,11.4,11.5
1909,11.4,11.5
1910,12.4,23.7
1911,12.4,23.7
1912,11.4,11.4
1913,11.4,11.4
1914,12.4,23.7
1915,11.4,11.5
1916,11.4,11.5
1917,12.4,23.6
1918,12.4,23.7
1919,11.4,11.4
1920,11.4,11.5
1921,12.4,23.7
1922,12.4,23.8
1923,11.4,11.4
1924,11.4,11.4
1925,12.4,23.7
1926,12.4,23.8
1927,11.4,11.5
1928,11.4,11.5
1929,12.4,23.7
1930,12.4,23.7
1931,11.4,11.4
1932,12.4,23.8
1933,12.4,23.8
1934,11.4,11.5
1935,11.4,11.4
1936,12.4,23.8
1937,12.4,23.8
1938,11.4,11.5
1939,11.4,11.5
1940,12.4,23.9
1941,12.4,23.8
1942,11.4,11.4
1943,11.4,11.4
1944,12.4,23.8
1945,12.4,23.9
1946,11.4,11.5
1947,11.4,11.4
1948,12.4,23.8
1949,11.4,11.4
1950,11.4,11.5
1951,12.4,23.9
1952,12.4,23.9
1953,11.4,11.4
1954,11.4,11.4
1955,12.4,23.9
1956,12.4,23.9
1957,11.4,11.5
1958,11.4,11.5
1959,12.4,23.8
1960,12.4,23.9
1961,11.4,11.4
1962,11.4,11.5
1963,12.4,23.9
1964,12.4,24.0
1965,11.4,11.4
1966,12.4,23.9
1967,12.4,24.0
1968,11.4,11.5
1969,11.4,11.5
1970,12.4,24.0
1971,12.4,23.9
1972,11.4,11.4
1973,11.4,11.4
1974,12.4,24.0
1975,12.4,24.0
1976,11.4,11.5
1977,11.4,11.4
1978,12.4,24.0
1979,12.4,24.0
1980,11.4,11.5
1981,11.4,11.5
1982,12.4,24.1
1983,11.4,11.4
1984,11.4,11.4
1985,12.4,24.0
1986,12.4,24.0
1987,11.4,11.5
1988,11.4,11.5
1989,12.4,24.0
1990,12.4,24.0
1991,11.4,11.4
1992,11.4,11.5
1993,12.4,24.1
1994,12.4,24.1
1995,11.4,11.4
1996,11.4,11.4
1997,12.4,24.1
1998,12.4,24.1
1999,11.4,11.5
2000,12.4,24.1
2001,12.4,24.1
2002,11.4,11.4
2003,11.4,11.4
2004,12.4,24.1
2005,12.4,24.2
2006,11.4,11.5
2007,11.4,11.4
2008,12.4,24.1
2009,12.4,24.2
2010,11.4,11.5
2011,11.4,11.5
2012,12.4,24.2
2013,12.4,24.1
2014,11.4,11.4
2015,12.4,24.2
2016,12.4,24.2
2017,11.4,11.5
2018,11.4,11.5
2019,12.4,24.2
2020,12.4,24.2
2021,11.4,11.4
2022,11.4,11.5
2023,12.4,24.3
2024,12.4,24.3
2025,11.4,11.4
2026,11.4,11.4
2027,12.4,24.2
2028,12.4,24.3
2029,11.4,11.5
2030,11.4,11.5
2031,12.4,24.2
2032,11.4,11.4
2033,11.4,11.4
2034,12.4,24.3
2035,12.4,24.3
2036,11.4,11.5
2037,11.4,11.4
2038,12.4,24.3
2039,12.4,24.3
2040,11.4,11.5
2041,11.4,11.5
2042,12.4,24.3
2043,12.4,24.3
2044,11.4,11.4
2045,11.4,11.4
2046,12.4,24.3
2047,12.4,24.4
2048,11.4,11.5
2049,12.4,24.3
2050,12.4,24.4
2051,11.4,11.4
2052,11.4,11.5
2053,12.4,24.4
2054,12.4,24.4
2055,11.4,11.4
2056,11.4,11.4
2057,12.4,24.4
2058,12.4,24.4
2059,11.4,11.5
2060,11.4,11.5
2061,12.4,24.4
2062,12.4,24.4
2063,11.4,11.4
2064,11.4,11.5
2065,12.4,24.5
2066,11.4,11.5
2067,11.4,11.4
2068,12.4,24.4
2069,12.4,24.4
2070,11.4,11.5
2071,11.4,11.5
2072,12.4,24.5
2073,12.4,24.4
2074,11.4,11.4
2075,11.4,11.4
2076,12.4,24.5
2077,12.4,24.5
2078,11.4,11.5
2079,11.4,11.4
2080,12.4,24.5
2081,12.4,24.5
2082,11.4,11.5
2083,12.4,24.5
2084,12.4,24.6
2085,11.4,11.4
2086,11.4,11.4
2087,12.4,24.5
2088,12.4,24.6
2089,11.4,11.5
2090,11.4,11.5
2091,12.4,24.5
2092,12.4,24.6
2093,11.4,11.4
2094,11.4,11.5
2095,12.4,24.6
2096,12.4,24.6
2097,11.4,11.4
2098,11.4,11.4
2099,12.4,24.6
2100,11.4,11.5
2101,11.4,11.5
2102,12.4,24.6
2103,12.4,24.6
2104,11.4,11.4
2105,11.4,11.4
2106,12.4,24.6
2107,12.4,24.7
2108,11.4,11.5
2109,11.4,11.4
2110,12.4,24.6
2111,12.4,24.6
2112,11.4,11.5
2113,11.4,11.5
2114,12.4,24.7
2115,11.4,11.4
2116,11.4,11.4
2117,12.4,24.6
2118,12.4,24.7
2119,11.4,11.5
2120,11.4,11.5
2121,12.4,24.6
2122,12.4,24.7
2123,11.4,11.4
2124,11.4,11.5
2125,12.4,24.7
2126,12.4,24.7
2127,11.4,11.4
2128,11.4,11.4
2129,12.4,24.7
2130,12.4,24.7
2131,11.4,11.5
2132,12.4,24.8
2133,12.4,24.7
2134,11.4,11.4
2135,11.4,11.4
2136,12.4,24.8
2137,12.4,24.8
2138,11.4,11.5
2139,11.4,11.4
2140,12.4,24.7
2141,12.4,24.8
2142,11.4,11.5
2143,11.4,11.5
2144,12.4,24.8
2145,12.4,24.8
2146,11.4,11.4
2147,11.4,11.4
2148,12.4,24.8
2149,11.4,11.5
2150,11.4,11.5
2151,12.4,24.8
2152,12.4,24.8
2153,11.4,11.4
2154,11.4,11.5
2155,12.4,24.8
2156,12.4,24.9
2157,11.4,11.4
2158,11.4,11.4
2159,12.4,24.8
2160,12.4,24.9
2161,11.4,11.5
2162,11.4,11.5
2163,12.4,24.8
2164,12.4,24.9
2165,11.4,11.4
2166,12.4,24.9
2167,12.4,24.9
2168,11.4,11.5
2169,11.4,11.4
2170,12.4,24.9
2171,12.4,24.9
2172,11.4,11.5
2173,11.4,11.5
2174,12.4,25.0
2175,12.4,24.9
2176,11.4,11.4
2177,11.4,11.4
2178,12.4,25.0
2179,12.4,25.0
2180,11.4,11.5
2181,11.4,11.4
2182,12.4,24.9
2183,11.4,11.4
2184,11.4,11.5
2185,12.4,25.0
2186,12.4,25.0
2187,11.4,11.4
2188,11.4,11.4
2189,12.4,25.0
2190,12.4,25.0
2191,11.4,11.5
2192,11.4,11.5
2193,12.4,25.0
2194,12.4,25.0
2195,11.4,11.4
2196,11.4,11.5
2197,12.4,25.0
2198,11.4,11.5
2199,11.4,11.4
2200,12.4,25.0
2201,12.4,25.0
2202,11.4,11.5
2203,11.4,11.5
2204,12.4,25.1
2205,12.4,25.0
2206,11.4,11.4
2207,11.4,11.4
2208,12.4,25.1
2209,12.4,25.1
2210,11.4,11.5
2211,11.4,11.4
2212,12.4,25.0
2213,12.4,25.1
2214,11.4,11.5
2215,12.4,25.1
2216,12.4,25.2
2217,11.4,11.4
2218,11.4,11.4
2219,12.4,25.1
2220,12.4,25.2
2221,11.4,11.5
2222,11.4,11.5
2223,12.4,25.1
2224,12.4,25.1
2225,11.4,11.4
2226,11.4,11.5
2227,12.4,25.2
2228,12.4,25.2
2229,11.4,11.4
2230,11.4,11.4
2231,12.4,25.2
2232,11.4,11.5
2233,11.4,11.5
2234,12.4,25.2
2235,12.4,25.2
2236,11.4,11.4
2237,11.4,11.4
2238,12.4,25.2
2239,12.4,25.2
2240,11.4,11.5
2241,11.4,11.4
2242,12.4,25.2
2243,12.4,25.2
2244,11.4,11.5
2245,11.4,11.5
2246,12.4,25.3
2247,12.4,25.2
2248,11.4,11.4
2249,12.4,25.3
2250,12.4,25.3
2251,11.4,11.5
2252,11.4,11.5
2253,12.4,25.2
2254,12.4,25.3
2255,11.4,11.4
2256,11.4,11.5
2257,12.4,25.3
2258,12.4,25.4
2259,11.4,11.4
2260,11.4,11.4
2261,12.4,25.3
2262,12.4,25.4
2263,11.4,11.5
2264,11.4,11.5
2265,12.4,25.3
2266,11.4,11.4
2267,11.4,11.4
2268,12.4,25.3
2269,12.4,25.4
2270,11.4,11.5
2271,11.4,11.4
2272,12.4,25.3
2273,12.4,25.4
2274,11.4,11.5
2275,11.4,11.5
2276,12.4,25.4
2277,12.4,25.4
2278,11.4,11.4
2279,11.4,11.4
2280,12.4,25.4
2281,12.4,25.4
2282,11.4,11.5
2283,12.4,25.4
2284,12.4,25.4
2285,11.4,11.4
2286,11.4,11.5
2287,12.4,25.5
2288,12.4,25.5
2289,11.4,11.4
2290,11.4,11.4
2291,12.4,25.5
2292,12.4,25.5
2293,11.4,11.5
2294,11.4,11.5
2295,12.4,25.4
2296,12.4,25.5
2297,11.4,11.4
2298,12.4,25.5
2299,12.4,25.6
2300,11.4,11.5
2301,11.4,11.4
2302,12.4,25.5
2303,12.4,25.6
2304,11.4,11.5
2305,11.4,11.5
2306,12.4,25.6
2307,12.4,25.5
2308,11.4,11.4
2309,11.4,11.4
2310,12.4,25.6
2311,12.4,25.6
2312,11.4,11.5
2313,11.4,11.4
2314,12.4,25.6
2315,11.4,11.4
2316,11.4,11.5
2317,12.4,25.6
2318,12.4,25.7
2319,11.4,11.4
2320,11.4,11.4
2321,12.4,25.6
2322,12.4,25.6
2323,11.4,11.5
2324,11.4,11.5
2325,12.4,25.6
2326,12.4,25.6
2327,11.4,11.4
2328,11.4,11.5
2329,12.4,25.7
2330,12.4,25.7
2331,11.4,11.4
2332,12.4,25.7
2333,12.4,25.7
2334,11.4,11.5
2335,11.4,11.5
2336,12.4,25.7
2337,12.4,25.7
2338,11.4,11.4
2339,11.4,11.4
2340,12.4,25.7
2341,12.4,25.8
2342,11.4,11.5
2343,11.4,11.4
2344,12.4,25.7
2345,12.4,25.8
2346,11.4,11.5
2347,11.4,11.5
2348,12.4,25.8
2349,11.4,11.4
2350,11.4,11.4
2351,12.4,25.7
2352,12.4,25.8
2353,11.4,11.5
2354,11.4,11.5
2355,12.4,25.7
2356,12.4,25.8
2357,11.4,11.4
2358,11.4,11.5
2359,12.4,25.8
2360,12.4,25.9
2361,11.4,11.4
2362,11.4,11.4
2363,12.4,25.8
2364,12.4,25.8
2365,11.4,11.5
2366,12.4,25.9
2367,12.4,25.8
2368,11.4,11.4
2369,11.4,11.4
2370,12.4,25.9
2371,12.4,25.9
2372,11.4,11.5
2373,11.4,11.4
2374,12.4,25.8
2375,12.4,25.9
2376,11.4,11.5
2377,11.4,11.5
2378,12.4,25.9
2379,12.4,25.9
2380,11.4,11.4
2381,11.4,11.4
2382,12.4,25.9
2383,11.4,11.5
2384,11.4,11.5
2385,12.4,25.9
2386,12.4,25.9
2387,11.4,11.4
2388,11.4,11.5
2389,12.4,25.9
2390,12.4,26.0
2391,11.4,11.4
2392,11.4,11.4
2393,12.4,25.9
2394,12.4,26.0
2395,11.4,11.5
2396,11.4,11.5
2397,12.4,25.9
2398,11.4,11.4
2399,11.4,11.4
2400,12.4,26.0
2401,12.4,26.0
2402,11.4,11.5
2403,11.4,11.4
2404,12.4,25.9
2405,12.4,26.0
2406,11.4,11.5
2407,11.4,11.5
2408,12.4,26.0
2409,12.4,26.0
2410,11.4,11.4
2411,11.4,11.4
2412,12.4,26.0
2413,12.4,26.1
2414,11.4,11.5
2415,12.4,26.0
2416,12.4,26.0
2417,11.4,11.4
2418,11.4,11.5
2419,12.4,26.1
2420,12.4,26.1
2421,11.4,11.4
2422,11.4,11.4
2423,12.4,26.1
2424,12.4,26.1
2425,11.4,11.5
2426,11.4,11.5
2427,12.4,26.1
2428,12.4,26.1
2429,11.4,11.4
2430,11.4,11.5
2431,12.4,26.1
2432,11.4,11.5
2433,11.4,11.4
2434,12.4,26.1
2435,12.4,26.1
2436,11.4,11.5
2437,11.4,11.5
2438,12.4,26.2
2439,12.4,26.1
2440,11.4,11.4
2441,11.4,11.4
2442,12.4,26.2
2443,12.4,26.2
2444,11.4,11.5
2445,11.4,11.4
2446,12.4,26.1
2447,12.4,26.2
2448,11.4,11.5
2449,12.4,26.2
2450,12.4,26.3
2451,11.4,11.4
2452,11.4,11.4
2453,12.4,26.2
2454,12.4,26.3
2455,11.4,11.5
2456,11.4,11.5
2457,12.4,26.2
2458,12.4,26.2
2459,11.4,11.4
2460,11.4,11.5
2461,12.4,26.3
2462,12.4,26.3
2463,11.4,11.4
2464,11.4,11.4
2465,12.4,26.3
2466,11.4,11.5
2467,11.4,11.5
2468,12.4,26.3
2469,12.4,26.3
2470,11.4,11.4
2471,11.4,11.4
2472,12.4,26.3
2473,12.4,26.3
2474,11.4,11.5
2475,11.4,11.4
2476,12.4,26.3
2477,12.4,26.3
2478,11.4,11.5
2479,11.4,11.5
2480,12.4,26.4
2481,11.4,11.4
2482,11.4,11.4
2483,12.4,26.3
2484,12.4,26.4
2485,11.4,11.5
2486,11.4,11.5
2487,12.4,26.3
2488,12.4,26.3
2489,11.4,11.4
2490,11.4,11.5
2491,12.4,26.4
2492,12.4,26.4
2493,11.4,11.4
2494,11.4,11.4
2495,12.4,26.4
2496,12.4,26.4
2497,11.4,11.5
2498,12.4,26.5
2499,12.4,26.4
2500,11.4,11.4
2501,11.4,11.4
2502,12.4,26.4
2503,12.4,26.5
2504,11.4,11.5
2505,11.4,11.4
2506,12.4,26.4
2507,12.4,26.5
2508,11.4,11.5
2509,11.4,11.5
2510,12.4,26.5
2511,12.4,26.5
2512,11.4,11.4
2513,11.4,11.4
2514,12.4,26.5
2515,11.4,11.5
2516,11.4,11.5
2517,12.4,26.4
2518,12.4,26.5
2519,11.4,11.4
2520,11.4,11.5
2521,12.4,26.5
2522,12.4,26.6
2523,11.4,11.4
2524,11.4,11.4
2525,12.4,26.5
2526,12.4,26.6
2527,11.4,11.5
2528,11.4,11.5
2529,12.4,26.5
2530,12.4,26.5
2531,11.4,11.4
2532,12.4,26.6
2533,12.4,26.6
2534,11.4,11.5
2535,11.4,11.4
2536,12.4,26.6
2537,12.4,26.6
2538,11.4,11.5
2539,11.4,11.5
2540,12.4,26.7
2541,12.4,26.6
2542,11.4,11.4
2543,11.4,11.4
2544,12.4,26.6
2545,12.4,26.7
2546,11.4,11.5
2547,11.4,11.4
2548,12.4,26.6
2549,11.4,11.4
2550,11.4,11.5
2551,12.4,26.7
2552,12.4,26.7
2553,11.4,11.4
2554,11.4,11.4
2555,12.4,26.7
2556,12.4,26.7
2557,11.4,11.5
2558,11.4,11.5
2559,12.4,26.6
2560,12.4,26.7
2561,11.4,11.4
2562,11.4,11.5
2563,12.4,26.7
2564,12.4,26.8
2565,11.4,11.4
2566,12.4,26.7
2567,12.4,26.8
2568,11.4,11.5
2569,11.4,11.5
2570,12.4,26.8
2571,12.4,26.7
2572,11.4,11.4
2573,11.4,11.4
2574,12.4,26.8
2575,12.4,26.8
2576,11.4,11.5
2577,11.4,11.4
2578,12.4,26.8
2579,12.4,26.8
2580,11.4,11.5
2581,12.4,26.9
2582,12.4,26.9
2583,11.4,11.4
2584,11.4,11.4
2585,12.4,26.8
2586,12.4,26.9
2587,11.4,11.5
2588,11.4,11.5
2589,12.4,26.8
2590,12.4,26.9
2591,11.4,11.4
2592,11.4,11.5
2593,12.4,26.9
2594,12.4,27.0
2595,11.4,11.4
2596,11.4,11.4
2597,12.4,26.9
2598,11.4,11.5
2599,11.4,11.5
2600,12.4,26.9
2601,12.4,26.9
2602,11.4,11.4
2603,11.4,11.4
2604,12.4,26.9
2605,12.4,27.0
2606,11.4,11.5
2607,11.4,11.4
2608,12.4,26.9
2609,12.4,27.0
2610,11.4,11.5
2611,11.4,11.5
2612,12.4,27.0
2613,12.4,26.9
2614,11.4,11.4
2615,12.4,27.0
2616,12.4,27.0
2617,11.4,11.5
2618,11.4,11.5
2619,12.4,27.0
2620,12.4,27.0
2621,11.4,11.4
2622,11.4,11.5
2623,12.4,27.1
2624,12.4,27.1
2625,11.4,11.4
2626,11.4,11.4
2627,12.4,27.0
