from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_distance_per_lane,speed,queue_length_percentage,number_of_queued_vehicles,cumulative_arrival_count,cumulative_departure_count,total_energy,total_CO2,total_NOX,total_CO,total_HC,total_PM,total_PM2.5
1,3,1->3,2,1162,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1163,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1164,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1165,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1166,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1167,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1168,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1169,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1170,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1171,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1172,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1173,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1174,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1175,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1176,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1177,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1178,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1179,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1180,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1181,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1182,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1183,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1184,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1185,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1186,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1187,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1188,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1189,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1190,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1191,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1192,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1193,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1194,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1195,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1196,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1197,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1198,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1199,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,2,1200,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,201,201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,840, 45.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,841, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,842, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.01,60.00,0.00,0,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,843, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.02,60.00,0.00,0,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,844, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.03,60.00,0.00,0,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,845, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.04,60.00,0.00,0,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,846, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.06,60.00,0.00,0,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,847, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.07,60.00,0.00,0,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,848, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.08,60.00,0.00,0,11,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,849, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.10,60.00,0.00,0,13,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,850, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.10,60.00,0.00,0,14,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,851, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.12,60.00,0.00,0,16,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,852, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.13,60.00,0.00,0,18,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,853, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.14,60.00,0.00,0,19,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,854, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.16,60.00,0.00,0,21,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,855, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.17,60.00,0.00,0,23,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,856, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.18,60.00,0.00,0,24,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,857, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.19,60.00,0.00,0,26,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,858, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.21,60.00,0.00,0,28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,859, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.21,60.00,0.00,0,29,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,860, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.23,60.00,0.00,0,31,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,861, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.24,60.00,0.00,0,33,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,862, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.25,60.00,0.00,0,34,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,863, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.27,60.00,0.00,0,36,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,864, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.28,60.00,0.00,0,38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,865, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.29,60.00,0.00,0,39,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,866, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.30,60.00,0.00,0,41,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,867, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.32,60.00,0.00,0,43,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,868, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.33,60.00,0.00,0,44,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,869, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.34,60.00,0.00,0,46,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,870, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.36,60.00,0.00,0,48,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,871, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.36,60.00,0.00,0,49,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,872, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.38,60.00,0.00,0,51,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,873, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.39,60.00,0.00,0,53,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,874, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.40,60.00,0.00,0,54,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,875, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.41,60.00,0.00,0,56,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,876, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.43,60.00,0.00,0,58,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,877, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.44,60.00,0.00,0,59,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,878, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.45,60.00,0.00,0,61,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,879, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.47,60.00,0.00,0,63,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,880, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.47,60.00,0.00,0,64,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,881, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.49,60.00,0.00,0,66,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,882, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.50,60.00,0.00,0,68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,883, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.51,60.00,0.00,0,69,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,884, 45.00,  0.00,  2.00,  0.00, 40.00,120.00,  0.53,60.00,0.00,0,71,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,885, 45.00,  0.00,  1.00,  0.00, 20.00, 60.00,  0.54,60.00,0.00,0,73,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,886, 45.00,  0.00,  2.00,  1.00, 40.00,120.00,  0.55,60.00,0.00,0,74,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,887, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,76,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,888, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,78,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,889, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,79,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,890, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,81,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,891, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,83,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,892, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,84,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,893, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,86,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,894, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,88,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,895, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,89,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,896, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,91,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,897, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,93,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,898, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,94,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,899, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,96,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,900, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,98,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,901, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,99,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,902, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,101,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,903, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,103,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,904, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,104,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,905, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,106,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,906, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,108,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,907, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,109,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,908, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,111,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,909, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,113,38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,910, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,114,39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,911, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,116,41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,912, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,118,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,913, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,119,44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,914, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,121,46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,915, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,123,48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,916, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,124,49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,917, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,126,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,918, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,128,53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,919, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,129,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,920, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,131,56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,921, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,133,58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,922, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,134,59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,923, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,136,61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,924, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,138,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,925, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,139,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,926, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,141,66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,927, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,143,68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,928, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,144,69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,929, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,146,71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,930, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,148,73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,931, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,149,74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,932, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,151,76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,933, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,153,78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,934, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,154,79,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,935, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,156,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,936, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,158,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,937, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,159,84,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,938, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,161,86,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,939, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,163,88,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,940, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,164,89,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,941, 45.00,  0.00,  2.00,  2.00, 40.00,120.00,  0.56,60.00,0.00,0,166,91,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,2,3->2,2,942, 45.00,  0.00,  1.00,  1.00, 20.00, 60.00,  0.56,60.00,0.00,0,168,93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
