vehicle_id,from_zone_id,to_zone_id,pricing_type,number_of_nodes,path_sequence
v632,o2,d1,t1,n3,2,5,1,
v633,o1,d2,t1,n3,1,5,2,
v634,o4,d3,t1,n3,4,5,3,
v635,o3,d4,t1,n3,3,5,4,
v636,o2,d1,t1,n3,2,5,1,
v637,o1,d2,t1,n3,1,5,2,
v638,o4,d3,t1,n3,4,5,3,
v639,o3,d4,t1,n3,3,5,4,
v640,o1,d3,t1,n3,1,5,3,
v641,o4,d1,t1,n3,4,5,1,
v642,o2,d4,t1,n3,2,5,4,
v643,o3,d2,t1,n3,3,5,2,
v644,o2,d1,t1,n3,2,5,1,
v645,o1,d2,t1,n3,1,5,2,
v646,o4,d3,t1,n3,4,5,3,
v647,o3,d4,t1,n3,3,5,4,
v648,o2,d1,t1,n3,2,5,1,
v649,o1,d2,t1,n3,1,5,2,
v650,o4,d3,t1,n3,4,5,3,
v651,o3,d4,t1,n3,3,5,4,
v652,o2,d1,t1,n3,2,5,1,
v653,o1,d2,t1,n3,1,5,2,
v654,o3,d4,t1,n3,3,5,4,
v655,o4,d3,t1,n3,4,5,3,
v656,o2,d1,t1,n3,2,5,1,
v657,o1,d2,t1,n3,1,5,2,
v658,o3,d4,t1,n3,3,5,4,
v659,o4,d3,t1,n3,4,5,3,
v660,o2,d1,t1,n3,2,5,1,
v661,o1,d2,t1,n3,1,5,2,
v662,o4,d3,t1,n3,4,5,3,
v663,o3,d4,t1,n3,3,5,4,
v664,o3,d2,t1,n3,3,5,2,
v665,o2,d4,t1,n3,2,5,4,
v666,o1,d3,t1,n3,1,5,3,
v667,o4,d1,t1,n3,4,5,1,
v668,o1,d2,t1,n3,1,5,2,
v669,o3,d4,t1,n3,3,5,4,
v670,o2,d1,t1,n3,2,5,1,
v671,o4,d3,t1,n3,4,5,3,
v672,o1,d2,t1,n3,1,5,2,
v673,o4,d3,t1,n3,4,5,3,
v674,o2,d1,t1,n3,2,5,1,
v675,o3,d4,t1,n3,3,5,4,
v676,o1,d2,t1,n3,1,5,2,
v677,o2,d1,t1,n3,2,5,1,
v678,o3,d4,t1,n3,3,5,4,
v679,o4,d3,t1,n3,4,5,3,
v680,o1,d2,t1,n3,1,5,2,
v681,o3,d4,t1,n3,3,5,4,
v682,o4,d3,t1,n3,4,5,3,
v683,o2,d1,t1,n3,2,5,1,
v684,o1,d2,t1,n3,1,5,2,
v685,o2,d1,t1,n3,2,5,1,
v686,o3,d4,t1,n3,3,5,4,
v687,o4,d3,t1,n3,4,5,3,
v688,o3,d2,t1,n3,3,5,2,
v689,o4,d1,t1,n3,4,5,1,
v690,o2,d4,t1,n3,2,5,4,
v691,o1,d3,t1,n3,1,5,3,
v692,o1,d2,t1,n3,1,5,2,
v693,o3,d4,t1,n3,3,5,4,
v694,o4,d3,t1,n3,4,5,3,
v695,o2,d1,t1,n3,2,5,1,
v696,o3,d4,t1,n3,3,5,4,
v697,o1,d2,t1,n3,1,5,2,
v698,o2,d1,t1,n3,2,5,1,
v699,o4,d3,t1,n3,4,5,3,
v700,o1,d2,t1,n3,1,5,2,
v701,o2,d1,t1,n3,2,5,1,
v702,o3,d4,t1,n3,3,5,4,
v703,o4,d3,t1,n3,4,5,3,
v704,o1,d2,t1,n3,1,5,2,
v705,o3,d4,t1,n3,3,5,4,
v706,o2,d1,t1,n3,2,5,1,
v707,o4,d3,t1,n3,4,5,3,
v708,o1,d2,t1,n3,1,5,2,
v709,o4,d3,t1,n3,4,5,3,
v710,o2,d1,t1,n3,2,5,1,
v711,o3,d4,t1,n3,3,5,4,
v712,o1,d3,t1,n3,1,5,3,
v713,o4,d1,t1,n3,4,5,1,
v714,o2,d4,t1,n3,2,5,4,
v715,o3,d2,t1,n3,3,5,2,
v716,o3,d4,t1,n3,3,5,4,
v717,o4,d3,t1,n3,4,5,3,
v718,o1,d2,t1,n3,1,5,2,
v719,o2,d1,t1,n3,2,5,1,
v720,o4,d3,t1,n3,4,5,3,
v721,o2,d1,t1,n3,2,5,1,
v722,o1,d2,t1,n3,1,5,2,
v723,o3,d4,t1,n3,3,5,4,
v724,o2,d1,t1,n3,2,5,1,
v725,o1,d2,t1,n3,1,5,2,
v726,o4,d3,t1,n3,4,5,3,
v727,o3,d4,t1,n3,3,5,4,
v728,o4,d3,t1,n3,4,5,3,
v729,o2,d1,t1,n3,2,5,1,
v730,o1,d2,t1,n3,1,5,2,
v731,o3,d4,t1,n3,3,5,4,
v732,o4,d3,t1,n3,4,5,3,
v733,o2,d1,t1,n3,2,5,1,
v734,o1,d2,t1,n3,1,5,2,
v735,o3,d4,t1,n3,3,5,4,
v736,o2,d4,t1,n3,2,5,4,
v737,o1,d3,t1,n3,1,5,3,
v738,o4,d1,t1,n3,4,5,1,
v739,o3,d2,t1,n3,3,5,2,
v740,o1,d2,t1,n3,1,5,2,
v741,o4,d3,t1,n3,4,5,3,
v742,o2,d1,t1,n3,2,5,1,
v743,o3,d4,t1,n3,3,5,4,
v744,o2,d1,t1,n3,2,5,1,
v745,o3,d4,t1,n3,3,5,4,
v746,o1,d2,t1,n3,1,5,2,
v747,o4,d3,t1,n3,4,5,3,
v748,o2,d1,t1,n3,2,5,1,
v749,o4,d3,t1,n3,4,5,3,
v750,o1,d2,t1,n3,1,5,2,
v751,o3,d4,t1,n3,3,5,4,
v752,o4,d3,t1,n3,4,5,3,
v753,o3,d4,t1,n3,3,5,4,
v754,o2,d1,t1,n3,2,5,1,
v755,o1,d2,t1,n3,1,5,2,
v756,o2,d1,t1,n3,2,5,1,
v757,o3,d4,t1,n3,3,5,4,
v758,o4,d3,t1,n3,4,5,3,
v759,o1,d2,t1,n3,1,5,2,
v760,o1,d3,t1,n3,1,5,3,
v761,o2,d4,t1,n3,2,5,4,
v762,o4,d1,t1,n3,4,5,1,
v763,o3,d2,t1,n3,3,5,2,
v764,o2,d1,t1,n3,2,5,1,
v765,o1,d2,t1,n3,1,5,2,
v766,o3,d4,t1,n3,3,5,4,
v767,o4,d3,t1,n3,4,5,3,
v768,o1,d2,t1,n3,1,5,2,
v769,o2,d1,t1,n3,2,5,1,
v770,o4,d3,t1,n3,4,5,3,
v771,o3,d4,t1,n3,3,5,4,
v772,o1,d2,t1,n3,1,5,2,
v773,o2,d1,t1,n3,2,5,1,
v774,o4,d3,t1,n3,4,5,3,
v775,o3,d4,t1,n3,3,5,4,
v776,o2,d1,t1,n3,2,5,1,
v777,o1,d2,t1,n3,1,5,2,
v778,o4,d3,t1,n3,4,5,3,
v779,o3,d4,t1,n3,3,5,4,
v780,o4,d3,t1,n3,4,5,3,
v781,o1,d2,t1,n3,1,5,2,
v782,o2,d1,t1,n3,2,5,1,
v783,o3,d4,t1,n3,3,5,4,
v784,o2,d4,t1,n3,2,5,4,
v785,o3,d2,t1,n3,3,5,2,
v786,o1,d3,t1,n3,1,5,3,
v787,o4,d1,t1,n3,4,5,1,
v788,o4,d3,t1,n3,4,5,3,
v789,o2,d1,t1,n3,2,5,1,
v790,o1,d2,t1,n3,1,5,2,
v791,o3,d4,t1,n3,3,5,4,
v792,o4,d3,t1,n3,4,5,3,
v793,o2,d1,t1,n3,2,5,1,
v794,o1,d2,t1,n3,1,5,2,
v795,o3,d4,t1,n3,3,5,4,
v796,o3,d4,t1,n3,3,5,4,
v797,o2,d1,t1,n3,2,5,1,
v798,o1,d2,t1,n3,1,5,2,
v799,o4,d3,t1,n3,4,5,3,
v800,o3,d4,t1,n3,3,5,4,
v801,o4,d3,t1,n3,4,5,3,
v802,o1,d2,t1,n3,1,5,2,
v803,o2,d1,t1,n3,2,5,1,
v804,o2,d1,t1,n3,2,5,1,
v805,o1,d2,t1,n3,1,5,2,
v806,o4,d3,t1,n3,4,5,3,
v807,o3,d4,t1,n3,3,5,4,
v808,o3,d2,t1,n3,3,5,2,
v809,o2,d4,t1,n3,2,5,4,
v810,o4,d1,t1,n3,4,5,1,
v811,o1,d3,t1,n3,1,5,3,
v812,o2,d1,t1,n3,2,5,1,
v813,o4,d3,t1,n3,4,5,3,
v814,o1,d2,t1,n3,1,5,2,
v815,o3,d4,t1,n3,3,5,4,
v816,o4,d3,t1,n3,4,5,3,
v817,o2,d1,t1,n3,2,5,1,
v818,o1,d2,t1,n3,1,5,2,
v819,o3,d4,t1,n3,3,5,4,
v820,o1,d2,t1,n3,1,5,2,
v821,o3,d4,t1,n3,3,5,4,
v822,o4,d3,t1,n3,4,5,3,
v823,o2,d1,t1,n3,2,5,1,
v824,o4,d3,t1,n3,4,5,3,
v825,o3,d4,t1,n3,3,5,4,
v826,o2,d1,t1,n3,2,5,1,
v827,o1,d2,t1,n3,1,5,2,
v828,o2,d1,t1,n3,2,5,1,
v829,o4,d3,t1,n3,4,5,3,
v830,o3,d4,t1,n3,3,5,4,
v831,o1,d2,t1,n3,1,5,2,
v832,o4,d1,t1,n3,4,5,1,
v833,o2,d4,t1,n3,2,5,4,
v834,o3,d2,t1,n3,3,5,2,
v835,o1,d3,t1,n3,1,5,3,
v836,o2,d1,t1,n3,2,5,1,
v837,o4,d3,t1,n3,4,5,3,
v838,o3,d4,t1,n3,3,5,4,
v839,o1,d2,t1,n3,1,5,2,
v840,o1,d2,t1,n3,1,5,2,
v841,o3,d4,t1,n3,3,5,4,
v842,o2,d1,t1,n3,2,5,1,
v843,o4,d3,t1,n3,4,5,3,
v844,o3,d4,t1,n3,3,5,4,
v845,o1,d2,t1,n3,1,5,2,
v846,o2,d1,t1,n3,2,5,1,
v847,o4,d3,t1,n3,4,5,3,
v848,o2,d1,t1,n3,2,5,1,
v849,o3,d4,t1,n3,3,5,4,
v850,o4,d3,t1,n3,4,5,3,
v851,o1,d2,t1,n3,1,5,2,
v852,o3,d4,t1,n3,3,5,4,
v853,o1,d2,t1,n3,1,5,2,
v854,o4,d3,t1,n3,4,5,3,
v855,o2,d1,t1,n3,2,5,1,
v856,o4,d1,t1,n3,4,5,1,
v857,o1,d3,t1,n3,1,5,3,
v858,o2,d4,t1,n3,2,5,4,
v859,o3,d2,t1,n3,3,5,2,
v860,o1,d2,t1,n3,1,5,2,
v861,o3,d4,t1,n3,3,5,4,
v862,o4,d3,t1,n3,4,5,3,
v863,o2,d1,t1,n3,2,5,1,
v864,o1,d2,t1,n3,1,5,2,
v865,o4,d3,t1,n3,4,5,3,
v866,o3,d4,t1,n3,3,5,4,
v867,o2,d1,t1,n3,2,5,1,
v868,o4,d3,t1,n3,4,5,3,
v869,o3,d4,t1,n3,3,5,4,
v870,o1,d2,t1,n3,1,5,2,
v871,o2,d1,t1,n3,2,5,1,
v872,o4,d3,t1,n3,4,5,3,
v873,o2,d1,t1,n3,2,5,1,
v874,o1,d2,t1,n3,1,5,2,
v875,o3,d4,t1,n3,3,5,4,
v876,o4,d3,t1,n3,4,5,3,
v877,o3,d4,t1,n3,3,5,4,
v878,o2,d1,t1,n3,2,5,1,
v879,o1,d2,t1,n3,1,5,2,
v880,o4,d1,t1,n3,4,5,1,
v881,o2,d4,t1,n3,2,5,4,
v882,o1,d3,t1,n3,1,5,3,
v883,o3,d2,t1,n3,3,5,2,
v884,o3,d4,t1,n3,3,5,4,
v885,o4,d3,t1,n3,4,5,3,
v886,o2,d1,t1,n3,2,5,1,
v887,o1,d2,t1,n3,1,5,2,
v888,o3,d4,t1,n3,3,5,4,
v889,o4,d3,t1,n3,4,5,3,
v890,o2,d1,t1,n3,2,5,1,
v891,o1,d2,t1,n3,1,5,2,
v892,o3,d4,t1,n3,3,5,4,
v893,o4,d3,t1,n3,4,5,3,
v894,o2,d1,t1,n3,2,5,1,
v895,o1,d2,t1,n3,1,5,2,
v896,o4,d3,t1,n3,4,5,3,
v897,o2,d1,t1,n3,2,5,1,
v898,o1,d2,t1,n3,1,5,2,
v899,o3,d4,t1,n3,3,5,4,
v900,o4,d3,t1,n3,4,5,3,
v901,o1,d2,t1,n3,1,5,2,
v902,o2,d1,t1,n3,2,5,1,
v903,o3,d4,t1,n3,3,5,4,
v904,o3,d2,t1,n3,3,5,2,
v905,o2,d4,t1,n3,2,5,4,
v906,o4,d1,t1,n3,4,5,1,
v907,o1,d3,t1,n3,1,5,3,
v908,o2,d1,t1,n3,2,5,1,
v909,o1,d2,t1,n3,1,5,2,
v910,o4,d3,t1,n3,4,5,3,
v911,o3,d4,t1,n3,3,5,4,
v912,o2,d1,t1,n3,2,5,1,
v913,o1,d2,t1,n3,1,5,2,
v914,o4,d3,t1,n3,4,5,3,
v915,o3,d4,t1,n3,3,5,4,
v916,o3,d4,t1,n3,3,5,4,
v917,o2,d1,t1,n3,2,5,1,
v918,o4,d3,t1,n3,4,5,3,
v919,o1,d2,t1,n3,1,5,2,
v920,o2,d1,t1,n3,2,5,1,
v921,o3,d4,t1,n3,3,5,4,
v922,o4,d3,t1,n3,4,5,3,
v923,o1,d2,t1,n3,1,5,2,
v924,o3,d4,t1,n3,3,5,4,
v925,o1,d2,t1,n3,1,5,2,
v926,o4,d3,t1,n3,4,5,3,
v927,o2,d1,t1,n3,2,5,1,
v928,o1,d3,t1,n3,1,5,3,
v929,o2,d4,t1,n3,2,5,4,
v930,o3,d2,t1,n3,3,5,2,
v931,o4,d1,t1,n3,4,5,1,
v932,o1,d2,t1,n3,1,5,2,
v933,o3,d4,t1,n3,3,5,4,
v934,o4,d3,t1,n3,4,5,3,
v935,o2,d1,t1,n3,2,5,1,
v936,o4,d3,t1,n3,4,5,3,
v937,o2,d1,t1,n3,2,5,1,
v938,o3,d4,t1,n3,3,5,4,
v939,o1,d2,t1,n3,1,5,2,
v940,o1,d2,t1,n3,1,5,2,
v941,o3,d4,t1,n3,3,5,4,
v942,o4,d3,t1,n3,4,5,3,
v943,o2,d1,t1,n3,2,5,1,
v944,o3,d4,t1,n3,3,5,4,
v945,o1,d2,t1,n3,1,5,2,
v946,o4,d3,t1,n3,4,5,3,
v947,o2,d1,t1,n3,2,5,1,
v948,o3,d4,t1,n3,3,5,4,
v949,o1,d2,t1,n3,1,5,2,
v950,o4,d3,t1,n3,4,5,3,
v951,o2,d1,t1,n3,2,5,1,
v952,o3,d2,t1,n3,3,5,2,
v953,o2,d4,t1,n3,2,5,4,
v954,o1,d3,t1,n3,1,5,3,
v955,o4,d1,t1,n3,4,5,1,
v956,o3,d4,t1,n3,3,5,4,
v957,o1,d2,t1,n3,1,5,2,
v958,o2,d1,t1,n3,2,5,1,
v959,o4,d3,t1,n3,4,5,3,
v960,o1,d2,t1,n3,1,5,2,
v961,o2,d1,t1,n3,2,5,1,
v962,o3,d4,t1,n3,3,5,4,
v963,o4,d3,t1,n3,4,5,3,
v964,o3,d4,t1,n3,3,5,4,
v965,o1,d2,t1,n3,1,5,2,
v966,o2,d1,t1,n3,2,5,1,
v967,o4,d3,t1,n3,4,5,3,
v968,o3,d4,t1,n3,3,5,4,
v969,o1,d2,t1,n3,1,5,2,
v970,o2,d1,t1,n3,2,5,1,
v971,o4,d3,t1,n3,4,5,3,
v972,o1,d2,t1,n3,1,5,2,
v973,o2,d1,t1,n3,2,5,1,
v974,o4,d3,t1,n3,4,5,3,
v975,o3,d4,t1,n3,3,5,4,
v976,o3,d2,t1,n3,3,5,2,
v977,o4,d1,t1,n3,4,5,1,
v978,o1,d3,t1,n3,1,5,3,
v979,o2,d4,t1,n3,2,5,4,
v980,o1,d2,t1,n3,1,5,2,
v981,o2,d1,t1,n3,2,5,1,
v982,o4,d3,t1,n3,4,5,3,
v983,o3,d4,t1,n3,3,5,4,
v984,o3,d4,t1,n3,3,5,4,
v985,o1,d2,t1,n3,1,5,2,
v986,o2,d1,t1,n3,2,5,1,
v987,o4,d3,t1,n3,4,5,3,
v988,o2,d1,t1,n3,2,5,1,
v989,o1,d2,t1,n3,1,5,2,
v990,o3,d4,t1,n3,3,5,4,
v991,o4,d3,t1,n3,4,5,3,
v992,o3,d4,t1,n3,3,5,4,
v993,o2,d1,t1,n3,2,5,1,
v994,o1,d2,t1,n3,1,5,2,
v995,o4,d3,t1,n3,4,5,3,
v996,o4,d3,t1,n3,4,5,3,
v997,o2,d1,t1,n3,2,5,1,
v998,o1,d2,t1,n3,1,5,2,
v999,o3,d4,t1,n3,3,5,4,
v1000,o3,d2,t1,n3,3,5,2,
v1001,o4,d1,t1,n3,4,5,1,
v1002,o2,d4,t1,n3,2,5,4,
v1003,o1,d3,t1,n3,1,5,3,
v1004,o3,d4,t1,n3,3,5,4,
v1005,o1,d2,t1,n3,1,5,2,
v1006,o2,d1,t1,n3,2,5,1,
v1007,o4,d3,t1,n3,4,5,3,
v1008,o1,d2,t1,n3,1,5,2,
v1009,o2,d1,t1,n3,2,5,1,
v1010,o3,d4,t1,n3,3,5,4,
v1011,o4,d3,t1,n3,4,5,3,
v1012,o3,d4,t1,n3,3,5,4,
v1013,o1,d2,t1,n3,1,5,2,
v1014,o2,d1,t1,n3,2,5,1,
v1015,o4,d3,t1,n3,4,5,3,
v1016,o3,d4,t1,n3,3,5,4,
v1017,o4,d3,t1,n3,4,5,3,
v1018,o2,d1,t1,n3,2,5,1,
v1019,o1,d2,t1,n3,1,5,2,
v1020,o3,d4,t1,n3,3,5,4,
v1021,o2,d1,t1,n3,2,5,1,
v1022,o1,d2,t1,n3,1,5,2,
v1023,o4,d3,t1,n3,4,5,3,
v1024,o3,d2,t1,n3,3,5,2,
v1025,o4,d1,t1,n3,4,5,1,
v1026,o2,d4,t1,n3,2,5,4,
v1027,o1,d3,t1,n3,1,5,3,
v1028,o2,d1,t1,n3,2,5,1,
v1029,o3,d4,t1,n3,3,5,4,
v1030,o1,d2,t1,n3,1,5,2,
v1031,o4,d3,t1,n3,4,5,3,
v1032,o4,d3,t1,n3,4,5,3,
v1033,o3,d4,t1,n3,3,5,4,
v1034,o2,d1,t1,n3,2,5,1,
v1035,o1,d2,t1,n3,1,5,2,
v1036,o2,d1,t1,n3,2,5,1,
v1037,o3,d4,t1,n3,3,5,4,
v1038,o4,d3,t1,n3,4,5,3,
v1039,o1,d2,t1,n3,1,5,2,
v1040,o2,d1,t1,n3,2,5,1,
v1041,o4,d3,t1,n3,4,5,3,
v1042,o1,d2,t1,n3,1,5,2,
v1043,o3,d4,t1,n3,3,5,4,
v1044,o2,d1,t1,n3,2,5,1,
v1045,o4,d3,t1,n3,4,5,3,
v1046,o1,d2,t1,n3,1,5,2,
v1047,o3,d4,t1,n3,3,5,4,
v1048,o1,d3,t1,n3,1,5,3,
v1049,o4,d1,t1,n3,4,5,1,
v1050,o3,d2,t1,n3,3,5,2,
v1051,o2,d4,t1,n3,2,5,4,
v1052,o2,d1,t1,n3,2,5,1,
v1053,o4,d3,t1,n3,4,5,3,
v1054,o1,d2,t1,n3,1,5,2,
v1055,o3,d4,t1,n3,3,5,4,
v1056,o4,d3,t1,n3,4,5,3,
v1057,o1,d2,t1,n3,1,5,2,
v1058,o3,d4,t1,n3,3,5,4,
v1059,o2,d1,t1,n3,2,5,1,
v1060,o1,d2,t1,n3,1,5,2,
v1061,o3,d4,t1,n3,3,5,4,
v1062,o2,d1,t1,n3,2,5,1,
v1063,o4,d3,t1,n3,4,5,3,
v1064,o1,d2,t1,n3,1,5,2,
v1065,o2,d1,t1,n3,2,5,1,
v1066,o3,d4,t1,n3,3,5,4,
v1067,o4,d3,t1,n3,4,5,3,
v1068,o1,d2,t1,n3,1,5,2,
v1069,o4,d3,t1,n3,4,5,3,
v1070,o3,d4,t1,n3,3,5,4,
v1071,o2,d1,t1,n3,2,5,1,
v1072,o3,d2,t1,n3,3,5,2,
v1073,o4,d1,t1,n3,4,5,1,
v1074,o2,d4,t1,n3,2,5,4,
v1075,o1,d3,t1,n3,1,5,3,
v1076,o1,d2,t1,n3,1,5,2,
v1077,o3,d4,t1,n3,3,5,4,
v1078,o4,d3,t1,n3,4,5,3,
v1079,o2,d1,t1,n3,2,5,1,
v1080,o1,d2,t1,n3,1,5,2,
v1081,o3,d4,t1,n3,3,5,4,
v1082,o4,d3,t1,n3,4,5,3,
v1083,o2,d1,t1,n3,2,5,1,
v1084,o1,d2,t1,n3,1,5,2,
v1085,o3,d4,t1,n3,3,5,4,
v1086,o4,d3,t1,n3,4,5,3,
v1087,o2,d1,t1,n3,2,5,1,
v1088,o3,d4,t1,n3,3,5,4,
v1089,o1,d2,t1,n3,1,5,2,
v1090,o4,d3,t1,n3,4,5,3,
v1091,o2,d1,t1,n3,2,5,1,
v1092,o1,d2,t1,n3,1,5,2,
v1093,o3,d4,t1,n3,3,5,4,
v1094,o4,d3,t1,n3,4,5,3,
v1095,o2,d1,t1,n3,2,5,1,
v1096,o3,d2,t1,n3,3,5,2,
v1097,o2,d4,t1,n3,2,5,4,
v1098,o4,d1,t1,n3,4,5,1,
v1099,o1,d3,t1,n3,1,5,3,
v1100,o1,d2,t1,n3,1,5,2,
v1101,o2,d1,t1,n3,2,5,1,
v1102,o4,d3,t1,n3,4,5,3,
v1103,o3,d4,t1,n3,3,5,4,
v1104,o1,d2,t1,n3,1,5,2,
v1105,o4,d3,t1,n3,4,5,3,
v1106,o3,d4,t1,n3,3,5,4,
v1107,o2,d1,t1,n3,2,5,1,
v1108,o3,d4,t1,n3,3,5,4,
v1109,o4,d3,t1,n3,4,5,3,
v1110,o1,d2,t1,n3,1,5,2,
v1111,o2,d1,t1,n3,2,5,1,
v1112,o2,d1,t1,n3,2,5,1,
v1113,o1,d2,t1,n3,1,5,2,
v1114,o3,d4,t1,n3,3,5,4,
v1115,o4,d3,t1,n3,4,5,3,
v1116,o3,d4,t1,n3,3,5,4,
v1117,o2,d1,t1,n3,2,5,1,
v1118,o4,d3,t1,n3,4,5,3,
v1119,o1,d2,t1,n3,1,5,2,
v1120,o1,d3,t1,n3,1,5,3,
v1121,o2,d4,t1,n3,2,5,4,
v1122,o4,d1,t1,n3,4,5,1,
v1123,o3,d2,t1,n3,3,5,2,
v1124,o3,d4,t1,n3,3,5,4,
v1125,o4,d3,t1,n3,4,5,3,
v1126,o1,d2,t1,n3,1,5,2,
v1127,o2,d1,t1,n3,2,5,1,
v1128,o4,d3,t1,n3,4,5,3,
v1129,o3,d4,t1,n3,3,5,4,
v1130,o1,d2,t1,n3,1,5,2,
v1131,o2,d1,t1,n3,2,5,1,
v1132,o2,d1,t1,n3,2,5,1,
v1133,o4,d3,t1,n3,4,5,3,
v1134,o1,d2,t1,n3,1,5,2,
v1135,o3,d4,t1,n3,3,5,4,
v1136,o2,d1,t1,n3,2,5,1,
v1137,o3,d4,t1,n3,3,5,4,
v1138,o4,d3,t1,n3,4,5,3,
v1139,o1,d2,t1,n3,1,5,2,
v1140,o4,d3,t1,n3,4,5,3,
v1141,o3,d4,t1,n3,3,5,4,
v1142,o2,d1,t1,n3,2,5,1,
v1143,o1,d2,t1,n3,1,5,2,
v1144,o4,d1,t1,n3,4,5,1,
v1145,o2,d4,t1,n3,2,5,4,
v1146,o1,d3,t1,n3,1,5,3,
v1147,o3,d2,t1,n3,3,5,2,
v1148,o1,d2,t1,n3,1,5,2,
v1149,o2,d1,t1,n3,2,5,1,
v1150,o4,d3,t1,n3,4,5,3,
v1151,o3,d4,t1,n3,3,5,4,
v1152,o1,d2,t1,n3,1,5,2,
v1153,o3,d4,t1,n3,3,5,4,
v1154,o4,d3,t1,n3,4,5,3,
v1155,o2,d1,t1,n3,2,5,1,
v1156,o1,d2,t1,n3,1,5,2,
v1157,o2,d1,t1,n3,2,5,1,
v1158,o4,d3,t1,n3,4,5,3,
v1159,o3,d4,t1,n3,3,5,4,
v1160,o1,d2,t1,n3,1,5,2,
v1161,o3,d4,t1,n3,3,5,4,
v1162,o2,d1,t1,n3,2,5,1,
v1163,o4,d3,t1,n3,4,5,3,
v1164,o1,d2,t1,n3,1,5,2,
v1165,o3,d4,t1,n3,3,5,4,
v1166,o2,d1,t1,n3,2,5,1,
v1167,o4,d3,t1,n3,4,5,3,
v1168,o2,d4,t1,n3,2,5,4,
v1169,o1,d3,t1,n3,1,5,3,
v1170,o3,d2,t1,n3,3,5,2,
v1171,o4,d1,t1,n3,4,5,1,
v1172,o1,d2,t1,n3,1,5,2,
v1173,o4,d3,t1,n3,4,5,3,
v1174,o3,d4,t1,n3,3,5,4,
v1175,o2,d1,t1,n3,2,5,1,
v1176,o1,d2,t1,n3,1,5,2,
v1177,o4,d3,t1,n3,4,5,3,
v1178,o3,d4,t1,n3,3,5,4,
v1179,o2,d1,t1,n3,2,5,1,
v1180,o1,d2,t1,n3,1,5,2,
v1181,o2,d1,t1,n3,2,5,1,
v1182,o4,d3,t1,n3,4,5,3,
v1183,o3,d4,t1,n3,3,5,4,
v1184,o1,d2,t1,n3,1,5,2,
v1185,o3,d4,t1,n3,3,5,4,
v1186,o4,d3,t1,n3,4,5,3,
v1187,o2,d1,t1,n3,2,5,1,
v1188,o1,d2,t1,n3,1,5,2,
v1189,o4,d3,t1,n3,4,5,3,
v1190,o2,d1,t1,n3,2,5,1,
v1191,o3,d4,t1,n3,3,5,4,
v1192,o3,d2,t1,n3,3,5,2,
v1193,o4,d1,t1,n3,4,5,1,
v1194,o2,d4,t1,n3,2,5,4,
v1195,o1,d3,t1,n3,1,5,3,
v1196,o1,d2,t1,n3,1,5,2,
v1197,o3,d4,t1,n3,3,5,4,
v1198,o2,d1,t1,n3,2,5,1,
v1199,o4,d3,t1,n3,4,5,3,
v1200,o1,d2,t1,n3,1,5,2,
v1201,o2,d1,t1,n3,2,5,1,
v1202,o4,d3,t1,n3,4,5,3,
v1203,o3,d4,t1,n3,3,5,4,
v1204,o1,d2,t1,n3,1,5,2,
v1205,o3,d4,t1,n3,3,5,4,
v1206,o4,d3,t1,n3,4,5,3,
v1207,o2,d1,t1,n3,2,5,1,
v1208,o1,d2,t1,n3,1,5,2,
v1209,o3,d4,t1,n3,3,5,4,
v1210,o2,d1,t1,n3,2,5,1,
v1211,o4,d3,t1,n3,4,5,3,
v1212,o3,d2,t1,n3,3,5,2,
v1213,o4,d1,t1,n3,4,5,1,
v1214,o2,d4,t1,n3,2,5,4,
v1215,o1,d3,t1,n3,1,5,3,
v1216,o1,d2,t1,n3,1,5,2,
v1217,o3,d4,t1,n3,3,5,4,
v1218,o2,d1,t1,n3,2,5,1,
v1219,o4,d3,t1,n3,4,5,3,
v1220,o1,d2,t1,n3,1,5,2,
v1221,o2,d1,t1,n3,2,5,1,
v1222,o3,d4,t1,n3,3,5,4,
v1223,o4,d3,t1,n3,4,5,3,
v1224,o2,d1,t1,n3,2,5,1,
v1225,o3,d4,t1,n3,3,5,4,
v1226,o1,d2,t1,n3,1,5,2,
v1227,o4,d3,t1,n3,4,5,3,
v1228,o1,d2,t1,n3,1,5,2,
v1229,o3,d4,t1,n3,3,5,4,
v1230,o4,d3,t1,n3,4,5,3,
v1231,o2,d1,t1,n3,2,5,1,
v1232,o1,d2,t1,n3,1,5,2,
v1233,o3,d4,t1,n3,3,5,4,
v1234,o4,d3,t1,n3,4,5,3,
v1235,o2,d1,t1,n3,2,5,1,
v1236,o2,d4,t1,n3,2,5,4,
v1237,o4,d1,t1,n3,4,5,1,
v1238,o3,d2,t1,n3,3,5,2,
v1239,o1,d3,t1,n3,1,5,3,
v1240,o1,d2,t1,n3,1,5,2,
v1241,o2,d1,t1,n3,2,5,1,
v1242,o4,d3,t1,n3,4,5,3,
v1243,o3,d4,t1,n3,3,5,4,
v1244,o1,d2,t1,n3,1,5,2,
v1245,o2,d1,t1,n3,2,5,1,
v1246,o4,d3,t1,n3,4,5,3,
v1247,o3,d4,t1,n3,3,5,4,
v1248,o4,d3,t1,n3,4,5,3,
v1249,o2,d1,t1,n3,2,5,1,
v1250,o3,d4,t1,n3,3,5,4,
v1251,o1,d2,t1,n3,1,5,2,
v1252,o2,d1,t1,n3,2,5,1,
v1253,o4,d3,t1,n3,4,5,3,
