agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
1373,1373,3,11,11159,5119,937.55,948.60,11.05,1,1,1.00,1,0,2.59,
1374,1374,37,34,1353,1322,937.56,939.00,1.44,1,1,1.00,1,15,0.48,
1375,1375,12,21,11151,6253,937.56,947.00,9.44,1,1,1.00,1,15,3.48,
1376,1376,7,3,11281,11159,937.57,944.20,6.63,1,1,1.00,1,10,2.96,
1377,1377,5,15,11282,4899,937.60,956.80,19.20,1,1,1.00,1,15,5.49,
1378,1378,34,36,1319,1299,937.60,941.60,4.00,1,1,1.00,1,0,1.87,
1379,1379,25,14,1354,5037,937.63,949.70,12.07,1,1,1.00,1,0,4.09,
1380,1380,6,33,5238,1351,937.65,942.50,4.85,1,1,1.00,1,10,1.75,
1381,1381,18,34,1286,1319,937.65,942.90,5.25,1,1,1.00,1,15,2.09,
1382,1382,3,35,11159,1290,937.66,948.90,11.24,1,1,1.00,1,15,2.62,
1383,1383,18,41,1286,5578,937.68,940.30,2.62,1,1,1.00,1,15,1.15,
1384,1384,36,9,1299,5356,937.68,949.20,11.52,1,1,1.00,1,0,3.58,
1385,1385,2,7,11123,11281,937.69,947.40,9.71,1,1,1.00,1,5,4.47,
1386,1386,13,11,5034,5119,937.69,944.20,6.51,1,1,1.00,1,10,2.30,
1387,1387,3,34,11159,1322,937.69,941.40,3.71,1,1,1.00,1,0,0.59,
1388,1388,26,17,1323,1289,937.69,943.80,6.11,1,1,1.00,1,0,2.13,
1389,1389,17,13,1289,5034,937.72,942.20,4.48,1,1,1.00,1,15,2.17,
1390,1390,3,5,11159,11282,937.72,944.50,6.78,1,1,1.00,1,0,2.28,
1391,1391,25,21,1355,6253,937.73,943.00,5.27,1,1,1.00,1,0,2.16,
1392,1392,27,14,1346,5037,937.74,950.90,13.16,1,1,1.00,1,10,4.54,
1393,1393,36,41,1299,5578,937.74,942.00,4.26,1,1,1.00,1,10,2.43,
1394,1394,3,11,11159,5119,937.75,949.10,11.35,1,1,1.00,1,15,2.59,
1395,1395,5,14,11282,5037,937.76,955.20,17.44,1,1,1.00,1,0,6.08,
1396,1396,2,22,11123,3689,937.77,952.10,14.33,1,1,1.00,1,5,4.89,
1397,1397,28,13,1359,5034,937.77,943.30,5.53,1,1,1.00,1,5,2.49,
1398,1398,20,41,1356,5578,937.78,951.90,14.12,1,1,1.00,1,15,4.96,
1399,1399,17,21,1289,6253,937.79,952.70,14.91,1,1,1.00,1,15,5.89,
1400,1400,4,21,11180,6253,937.79,944.20,6.41,1,1,1.00,1,5,2.92,
1401,1401,11,19,5119,1352,937.80,944.70,6.90,1,1,1.00,1,10,3.14,
1402,1402,37,5,1349,11282,937.80,940.60,2.80,1,1,1.00,1,5,1.51,
1403,1403,6,13,5238,5034,937.81,957.10,19.29,1,1,1.00,1,0,5.44,
1404,1404,37,3,1353,11159,937.81,939.30,1.49,1,1,1.00,1,10,0.74,
1405,1405,7,30,11281,1360,937.82,944.50,6.68,1,1,1.00,1,10,2.98,
1406,1406,21,23,6253,1361,937.82,942.40,4.58,1,1,1.00,1,5,1.71,
1407,1407,1,41,5577,5578,937.83,939.60,1.77,1,1,1.00,1,0,0.62,
1408,1408,26,16,1323,11827,937.83,944.30,6.47,1,1,1.00,1,15,2.47,
1409,1409,17,35,1289,1290,937.83,939.30,1.47,1,1,1.00,1,0,0.49,
1410,1410,13,21,5034,6253,937.83,950.00,12.17,1,1,1.00,1,0,4.03,
1411,1411,6,34,5238,1322,937.83,945.40,7.57,1,1,1.00,1,5,2.73,
1412,1412,25,41,1354,5578,937.84,948.70,10.86,1,1,1.00,1,5,3.87,
1413,1413,41,24,5578,1325,937.84,950.10,12.26,1,1,1.00,1,5,4.25,
1414,1414,13,9,5034,5356,937.85,948.60,10.75,1,1,1.00,1,0,3.50,
1415,1415,3,11,11159,5119,937.86,947.70,9.84,1,1,1.00,1,0,2.34,
1416,1416,26,13,1323,5034,937.87,945.60,7.73,1,1,1.00,1,15,2.82,
1417,1417,5,22,11282,3689,937.88,944.20,6.32,1,1,1.00,1,0,2.52,
1418,1418,18,11,1286,5119,937.88,951.00,13.12,1,1,1.00,1,10,4.35,
1419,1419,41,11,5578,5119,937.88,951.80,13.92,1,1,1.00,1,10,5.03,
1420,1420,27,11,1346,5119,937.88,946.50,8.62,1,1,1.00,1,5,2.58,
1421,1421,28,36,1359,1299,937.88,943.90,6.02,1,1,1.00,1,0,2.57,
1422,1422,25,35,1354,1290,937.89,946.30,8.41,1,1,1.00,1,15,2.79,
1423,1423,33,11,1351,5119,937.90,949.10,11.20,1,1,1.00,1,10,3.69,
1424,1424,32,34,1285,1319,937.92,941.40,3.48,1,1,1.00,1,15,1.21,
1425,1425,12,20,11151,1357,937.93,947.70,9.77,1,1,1.00,1,5,3.76,
1426,1426,9,13,5356,5034,937.94,945.80,7.86,1,1,1.00,1,5,3.38,
1427,1427,1,24,5577,1325,937.94,951.10,13.16,1,1,1.00,1,0,4.00,
1428,1428,3,41,11159,5578,937.94,948.40,10.46,1,1,1.00,1,10,3.20,
1429,1429,17,41,1289,5578,937.94,940.10,2.16,1,1,1.00,1,0,1.21,
1430,1430,2,41,11123,5578,937.94,940.70,2.76,1,1,1.00,1,10,1.70,
1431,1431,12,16,11151,11827,937.95,942.60,4.65,1,1,1.00,1,10,2.43,
1432,1432,31,14,1314,5037,937.96,944.70,6.74,1,1,1.00,1,15,2.69,
1433,1433,31,18,1314,1286,937.96,943.60,5.64,1,1,1.00,1,0,2.25,
1434,1434,32,34,1285,1319,937.97,941.50,3.53,1,1,1.00,1,0,1.21,
1435,1435,31,11,1318,5119,937.97,946.40,8.43,1,1,1.00,1,5,2.23,
1436,1436,7,13,11281,5034,937.98,953.50,15.52,1,1,1.00,1,0,5.13,
1437,1437,5,13,11282,5034,937.99,956.20,18.21,1,1,1.00,1,15,5.07,
1438,1438,6,31,5238,1318,938.00,945.70,7.70,1,1,1.00,1,0,2.85,
1439,1439,7,21,11281,6253,938.01,942.10,4.09,1,1,1.00,1,5,1.81,
1440,1440,17,13,1289,5034,938.02,942.40,4.38,1,1,1.00,1,5,2.17,
1441,1441,14,32,5037,1285,938.02,943.10,5.08,1,1,1.00,1,10,2.85,
1442,1442,9,22,5356,3689,938.02,939.60,1.58,1,1,1.00,1,0,0.52,
1443,1443,6,38,5238,1397,938.03,941.90,3.87,1,1,1.00,1,5,1.47,
1444,1444,31,18,1314,1286,938.04,943.90,5.86,1,1,1.00,1,10,2.25,
1445,1445,17,1,1289,5577,938.05,939.90,1.85,1,1,1.00,1,15,0.96,
1446,1446,28,13,1359,5034,938.06,943.70,5.64,1,1,1.00,1,0,2.49,
1447,1447,3,16,11159,11827,938.07,950.10,12.03,1,1,1.00,1,5,2.95,
1448,1448,20,11,1357,5119,938.07,944.50,6.43,1,1,1.00,1,5,2.37,
1449,1449,25,34,1354,1322,938.08,941.20,3.12,1,1,1.00,1,15,1.02,
1450,1450,17,11,1289,5119,938.08,949.20,11.12,1,1,1.00,1,0,3.64,
1451,1451,3,41,11159,5578,938.08,949.50,11.42,1,1,1.00,1,5,3.58,
1452,1452,2,24,11123,1325,938.08,947.60,9.52,1,1,1.00,1,10,3.35,
1453,1453,17,24,1289,1325,938.08,948.90,10.82,1,1,1.00,1,15,3.32,
1454,1454,3,24,11159,1325,938.08,950.50,12.42,1,1,1.00,1,5,2.88,
1455,1455,34,41,1319,5578,938.08,942.10,4.02,1,1,1.00,1,15,1.81,
1456,1456,7,33,11281,1351,938.10,941.40,3.30,1,1,1.00,1,15,1.60,
1457,1457,33,19,1351,1352,938.10,939.60,1.50,1,1,1.00,1,15,0.50,
1458,1458,18,16,1286,11827,938.10,940.70,2.60,1,1,1.00,1,0,0.93,
1459,1459,37,19,1349,1352,938.11,940.20,2.09,1,1,1.00,1,15,0.71,
1460,1460,41,14,5578,5037,938.12,943.60,5.48,1,1,1.00,1,10,2.54,
1461,1461,12,21,11151,6253,938.12,947.30,9.18,1,1,1.00,1,5,3.48,
1462,1462,3,14,11159,5037,938.12,955.10,16.98,1,1,1.00,1,0,4.30,
1463,1463,6,16,5238,11827,938.13,952.80,14.67,1,1,1.00,1,15,5.48,
1464,1464,7,28,11281,1359,938.13,944.30,6.17,1,1,1.00,1,5,2.70,
1465,1465,1,32,5577,1285,938.13,940.30,2.17,1,1,1.00,1,0,0.93,
1466,1466,25,16,1354,11827,938.14,947.30,9.16,1,1,1.00,1,15,3.12,
1467,1467,11,24,5119,1325,938.14,939.70,1.56,1,1,1.00,1,0,0.63,
1468,1468,1,3,5577,11159,938.15,944.60,6.45,1,1,1.00,1,15,2.95,
1469,1469,34,6,1322,5238,938.15,943.90,5.75,1,1,1.00,1,15,2.87,
1470,1470,32,23,1285,1361,938.16,953.40,15.24,1,1,1.00,1,10,5.23,
1471,1471,17,11,1289,5119,938.16,951.30,13.14,1,1,1.00,1,0,4.34,
1472,1472,32,24,1285,1325,938.16,949.90,11.74,1,1,1.00,1,10,3.82,
1473,1473,5,9,11282,5356,938.16,943.20,5.04,1,1,1.00,1,0,2.38,
1474,1474,17,13,1289,5034,938.18,942.90,4.72,1,1,1.00,1,15,2.17,
1475,1475,12,37,11151,1353,938.18,947.10,8.92,1,1,1.00,1,5,3.63,
1476,1476,17,28,1289,1359,938.18,951.60,13.42,1,1,1.00,1,15,4.34,
1477,1477,32,11,1285,5119,938.18,951.50,13.32,1,1,1.00,1,10,4.32,
1478,1478,32,41,1285,5578,938.18,940.50,2.32,1,1,1.00,1,5,1.18,
1479,1479,2,14,11123,5037,938.18,943.40,5.22,1,1,1.00,1,15,2.82,
1480,1480,11,41,5119,5578,938.18,951.80,13.62,1,1,1.00,1,10,5.03,
1481,1481,2,11,11123,5119,938.18,949.00,10.82,1,1,1.00,1,5,3.66,
1482,1482,27,41,1346,5578,938.18,947.70,9.52,1,1,1.00,1,10,3.44,
1483,1483,17,14,1289,5037,938.18,942.50,4.32,1,1,1.00,1,10,2.21,
1484,1484,7,11,11281,5119,938.18,947.50,9.32,1,1,1.00,1,0,3.53,
1485,1485,1,21,5577,6253,938.18,953.40,15.22,1,1,1.00,1,0,6.23,
1486,1486,7,41,11281,5578,938.18,954.70,16.52,1,1,1.00,1,0,5.64,
1487,1487,5,14,11282,5037,938.22,956.30,18.08,1,1,1.00,1,10,6.08,
1488,1488,14,24,5037,1325,938.22,946.50,8.28,1,1,1.00,1,15,2.65,
1489,1489,24,41,1325,5578,938.24,947.00,8.76,1,1,1.00,1,15,4.25,
1490,1490,3,21,11159,6253,938.25,949.50,11.25,1,1,1.00,1,10,3.88,
1491,1491,7,34,11281,1322,938.25,944.90,6.65,1,1,1.00,1,5,2.69,
1492,1492,14,34,5037,1319,938.26,943.60,5.34,1,1,1.00,1,0,2.30,
1493,1493,5,32,11282,1285,938.27,951.40,13.13,1,1,1.00,1,0,4.26,
1494,1494,25,26,1354,1323,938.28,939.90,1.62,1,1,1.00,1,15,0.53,
1495,1495,12,24,11151,1325,938.29,942.20,3.91,1,1,1.00,1,10,1.44,
1496,1496,17,26,1289,1323,938.29,943.60,5.31,1,1,1.00,1,15,2.13,
1497,1497,27,31,1346,1318,938.29,941.20,2.91,1,1,1.00,1,10,0.95,
1498,1498,32,9,1285,5356,938.30,955.30,17.00,1,1,1.00,1,10,5.70,
1499,1499,21,9,6253,5356,938.30,940.50,2.20,1,1,1.00,1,15,0.92,
1500,1500,5,9,11282,5356,938.31,943.90,5.59,1,1,1.00,1,5,2.38,
1501,1501,3,34,11159,1322,938.32,942.10,3.78,1,1,1.00,1,10,0.59,
1502,1502,34,14,1319,5037,938.32,943.20,4.88,1,1,1.00,1,5,2.30,
1503,1503,25,11,1354,5119,938.32,943.50,5.18,1,1,1.00,1,0,1.47,
1504,1504,31,15,1314,4899,938.32,944.70,6.38,1,1,1.00,1,0,2.49,
1505,1505,3,18,11159,1286,938.33,949.90,11.57,1,1,1.00,1,10,3.48,
1506,1506,33,3,1351,11159,938.33,942.40,4.07,1,1,1.00,1,10,1.87,
1507,1507,34,13,1319,5034,938.33,941.90,3.57,1,1,1.00,1,0,1.67,
1508,1508,9,18,5356,1286,938.34,950.10,11.76,1,1,1.00,1,5,5.42,
1509,1509,14,11,5037,5119,938.34,947.80,9.46,1,1,1.00,1,5,2.96,
1510,1510,6,28,5238,1359,938.34,946.50,8.16,1,1,1.00,1,10,3.40,
1511,1511,34,18,1319,1286,938.35,943.30,4.95,1,1,1.00,1,15,2.09,
1512,1512,35,1,1290,5577,938.36,941.00,2.64,1,1,1.00,1,10,1.36,
1513,1513,25,2,1354,11123,938.36,947.10,8.74,1,1,1.00,1,5,2.81,
1514,1514,9,24,5356,1325,938.37,944.10,5.73,1,1,1.00,1,0,2.15,
1515,1515,12,41,11151,5578,938.38,944.50,6.12,1,1,1.00,1,15,3.20,
1516,1516,9,16,5356,11827,938.38,949.30,10.92,1,1,1.00,1,10,4.86,
1517,1517,41,36,5578,1299,938.39,943.70,5.31,1,1,1.00,1,0,2.43,
1518,1518,11,27,5119,1346,938.40,944.30,5.90,1,1,1.00,1,5,2.58,
1519,1519,1,20,5577,1356,938.40,949.70,11.30,1,1,1.00,1,10,4.80,
1520,1520,19,34,1352,1322,938.41,944.20,5.79,1,1,1.00,1,5,1.94,
1521,1521,15,21,4899,6253,938.43,954.10,15.67,1,1,1.00,1,15,4.49,
1522,1522,27,24,1346,1325,938.43,947.80,9.37,1,1,1.00,1,10,2.87,
1523,1523,3,9,11159,5356,938.44,952.80,14.36,1,1,1.00,1,10,3.69,
1524,1524,6,41,5238,5578,938.44,953.80,15.36,1,1,1.00,1,15,5.34,
1525,1525,16,32,11827,1285,938.45,941.80,3.35,1,1,1.00,1,5,1.32,
1526,1526,36,32,1299,1285,938.45,944.50,6.05,1,1,1.00,1,5,2.76,
1527,1527,1,21,5577,6253,938.47,954.40,15.93,1,1,1.00,1,15,6.32,
1528,1528,41,17,5578,1289,938.47,941.20,2.73,1,1,1.00,1,5,1.19,
1529,1529,1,6,5577,5238,938.48,949.80,11.32,1,1,1.00,1,0,5.09,
1530,1530,1,41,5577,5578,938.48,940.20,1.72,1,1,1.00,1,15,0.62,
1531,1531,14,31,5037,1314,938.50,944.90,6.40,1,1,1.00,1,5,2.69,
1532,1532,8,34,10847,1322,938.50,945.00,6.50,1,1,1.00,1,15,2.88,
1533,1533,5,37,11282,1349,938.50,941.60,3.10,1,1,1.00,1,0,1.51,
1534,1534,12,18,11151,1286,938.51,944.60,6.09,1,1,1.00,1,15,2.98,
1535,1535,41,34,5578,1319,938.51,942.80,4.29,1,1,1.00,1,5,1.81,
1536,1536,41,11,5578,5119,938.52,953.00,14.48,1,1,1.00,1,10,5.03,
1537,1537,34,23,1322,1361,938.53,947.10,8.57,1,1,1.00,1,10,2.78,
1538,1538,26,11,1323,5119,938.53,943.80,5.27,1,1,1.00,1,10,1.48,
1539,1539,17,20,1289,1356,938.53,949.30,10.77,1,1,1.00,1,5,4.36,
1540,1540,18,13,1286,5034,938.53,944.60,6.07,1,1,1.00,1,0,2.88,
1541,1541,34,10,1322,5929,938.54,946.80,8.26,1,1,1.00,1,5,2.90,
1542,1542,3,14,11159,5037,938.57,955.90,17.33,1,1,1.00,1,5,4.30,
1543,1543,3,11,11159,5119,938.57,948.30,9.73,1,1,1.00,1,10,2.34,
1544,1544,1,14,5577,5037,938.57,944.00,5.43,1,1,1.00,1,10,2.29,
1545,1545,21,37,6253,1349,938.57,943.90,5.33,1,1,1.00,1,10,2.50,
1546,1546,9,25,5356,1355,938.58,943.50,4.92,1,1,1.00,1,10,1.90,
1547,1547,11,22,5119,3689,938.58,942.00,3.42,1,1,1.00,1,0,1.37,
1548,1548,27,16,1346,11827,938.58,948.80,10.22,1,1,1.00,1,5,3.57,
1549,1549,12,11,11151,5119,938.59,943.60,5.01,1,1,1.00,1,15,1.75,
1550,1550,2,3,11123,11159,938.60,943.30,4.70,1,1,1.00,1,0,2.02,
1551,1551,3,34,11159,1322,938.61,942.40,3.79,1,1,1.00,1,15,0.72,
1552,1552,9,41,5356,5578,938.61,954.00,15.39,1,1,1.00,1,15,5.80,
1553,1553,34,16,1319,11827,938.61,941.80,3.19,1,1,1.00,1,10,1.32,
1554,1554,27,24,1346,1325,938.62,948.40,9.78,1,1,1.00,1,0,2.87,
1555,1555,26,24,1323,1325,938.63,944.90,6.27,1,1,1.00,1,10,1.77,
1556,1556,34,11,1322,5119,938.63,945.90,7.27,1,1,1.00,1,15,2.06,
1557,1557,19,21,1352,6253,938.64,943.60,4.96,1,1,1.00,1,10,2.03,
1558,1558,19,24,1352,1325,938.64,947.90,9.26,1,1,1.00,1,5,3.32,
1559,1559,3,14,11159,5037,938.66,956.70,18.04,1,1,1.00,1,5,4.30,
1560,1560,18,2,1286,11123,938.67,944.20,5.53,1,1,1.00,1,10,2.40,
1561,1561,5,34,11282,1322,938.67,945.70,7.03,1,1,1.00,1,0,2.36,
1562,1562,12,11,11151,5119,938.67,943.90,5.23,1,1,1.00,1,15,1.75,
1563,1563,37,41,1353,5578,938.68,948.10,9.42,1,1,1.00,1,10,3.43,
1564,1564,11,9,5119,5356,938.69,942.80,4.11,1,1,1.00,1,15,1.70,
1565,1565,7,13,11281,5034,938.69,954.40,15.71,1,1,1.00,1,0,5.13,
1566,1566,34,14,1319,5037,938.69,943.90,5.21,1,1,1.00,1,5,2.30,
1567,1567,34,14,1319,5037,938.69,944.10,5.41,1,1,1.00,1,10,2.30,
1568,1568,17,37,1289,1353,938.70,945.40,6.70,1,1,1.00,1,0,2.75,
1569,1569,6,24,5238,1325,938.71,950.40,11.69,1,1,1.00,1,5,4.66,
1570,1570,6,17,5238,1289,938.71,953.30,14.59,1,1,1.00,1,10,4.66,
1571,1571,3,20,11159,1356,938.71,946.70,7.99,1,1,1.00,1,5,2.36,
1572,1572,21,31,6253,1318,938.72,947.60,8.88,1,1,1.00,1,5,3.97,
1573,1573,17,16,1289,11827,938.73,940.50,1.77,1,1,1.00,1,0,0.82,
1574,1574,17,12,1289,11151,938.75,945.70,6.95,1,1,1.00,1,15,2.27,
1575,1575,3,34,11159,1322,938.75,942.60,3.85,1,1,1.00,1,10,0.72,
1576,1576,1,11,5577,5119,938.75,952.30,13.55,1,1,1.00,1,10,4.32,
1577,1577,6,11,5238,5119,938.75,952.50,13.75,1,1,1.00,1,10,4.48,
1578,1578,37,11,1353,5119,938.75,946.20,7.45,1,1,1.00,1,5,2.09,
1579,1579,3,24,11159,1325,938.75,949.90,11.15,1,1,1.00,1,15,2.63,
1580,1580,1,34,5577,1319,938.75,943.00,4.25,1,1,1.00,1,0,1.56,
1581,1581,5,41,11282,5578,938.75,953.50,14.75,1,1,1.00,1,15,4.97,
1582,1582,1,11,5577,5119,938.75,954.00,15.25,1,1,1.00,1,10,4.77,
1583,1583,31,41,1314,5578,938.75,943.40,4.65,1,1,1.00,1,10,1.97,
1584,1584,1,13,5577,5034,938.75,945.20,6.45,1,1,1.00,1,15,2.85,
1585,1585,6,9,5238,5356,938.75,944.90,6.15,1,1,1.00,1,10,2.75,
1586,1586,17,9,1289,5356,938.75,955.00,16.25,1,1,1.00,1,0,5.20,
1587,1587,3,14,11159,5037,938.75,956.20,17.45,1,1,1.00,1,5,3.93,
1588,1588,3,22,11159,3689,938.75,952.70,13.95,1,1,1.00,1,5,3.36,
1589,1589,34,13,1319,5034,938.75,943.00,4.25,1,1,1.00,1,0,1.67,
1590,1590,7,38,11281,1397,938.75,941.90,3.15,1,1,1.00,1,0,1.34,
1591,1591,13,31,5034,1314,938.77,944.10,5.33,1,1,1.00,1,0,2.07,
1592,1592,19,13,1352,5034,938.77,952.80,14.03,1,1,1.00,1,5,4.49,
1593,1593,1,21,5577,6253,938.78,955.40,16.62,1,1,1.00,1,5,6.32,
1594,1594,1,18,5577,1286,938.78,942.00,3.22,1,1,1.00,1,0,0.90,
1595,1595,7,15,11281,4899,938.79,961.80,23.01,1,1,1.00,1,10,6.16,
1596,1596,21,19,6253,1352,938.79,943.20,4.41,1,1,1.00,1,0,2.03,
1597,1597,31,13,1314,5034,938.80,945.10,6.30,1,1,1.00,1,5,2.07,
1598,1598,7,16,11281,11827,938.80,952.00,13.20,1,1,1.00,1,15,4.78,
1599,1599,35,38,1290,1397,938.81,953.30,14.49,1,1,1.00,1,5,5.33,
1600,1600,3,41,11159,5578,938.82,950.50,11.68,1,1,1.00,1,10,3.20,
1601,1601,17,41,1289,5578,938.82,941.00,2.18,1,1,1.00,1,0,1.21,
1602,1602,2,41,11123,5578,938.82,941.80,2.98,1,1,1.00,1,0,1.70,
1603,1603,1,24,5577,1325,938.82,952.60,13.78,1,1,1.00,1,0,4.00,
1604,1604,1,5,5577,11282,938.83,950.40,11.57,1,1,1.00,1,10,4.72,
1605,1605,31,11,1318,5119,938.83,947.30,8.47,1,1,1.00,1,15,2.53,
1606,1606,13,27,5034,1346,938.84,947.70,8.86,1,1,1.00,1,5,3.54,
1607,1607,25,9,1355,5356,938.85,944.10,5.25,1,1,1.00,1,10,1.90,
1608,1608,18,16,1286,11827,938.85,941.50,2.65,1,1,1.00,1,0,0.93,
1609,1609,41,14,5578,5037,938.85,944.20,5.35,1,1,1.00,1,0,2.54,
1610,1610,3,1,11159,5577,938.86,949.80,10.94,1,1,1.00,1,10,2.95,
1611,1611,27,11,1346,5119,938.87,948.20,9.33,1,1,1.00,1,15,2.54,
1612,1612,1,31,5577,1314,938.89,944.20,5.31,1,1,1.00,1,10,1.72,
1613,1613,31,9,1318,5356,938.90,950.30,11.40,1,1,1.00,1,15,3.82,
1614,1614,38,11,1397,5119,938.90,949.40,10.50,1,1,1.00,1,0,4.12,
1615,1615,41,22,5578,3689,938.90,958.10,19.20,1,1,1.00,1,15,5.43,
1616,1616,19,34,1352,1322,938.91,945.20,6.29,1,1,1.00,1,15,1.94,
1617,1617,32,7,1285,11281,938.91,951.70,12.79,1,1,1.00,1,15,4.94,
1618,1618,41,12,5578,11151,938.91,948.30,9.39,1,1,1.00,1,15,3.20,
1619,1619,25,2,1354,11123,938.92,948.40,9.48,1,1,1.00,1,10,2.81,
1620,1620,14,34,5037,1319,938.92,944.20,5.28,1,1,1.00,1,15,2.30,
1621,1621,41,21,5578,6253,938.93,955.30,16.37,1,1,1.00,1,10,6.57,
1622,1622,26,22,1323,3689,938.93,946.70,7.77,1,1,1.00,1,15,2.16,
1623,1623,12,17,11151,1289,938.94,943.70,4.76,1,1,1.00,1,0,2.27,
1624,1624,33,21,1351,6253,938.96,944.90,5.94,1,1,1.00,1,0,2.52,
1625,1625,3,34,11159,1322,938.96,943.00,4.04,1,1,1.00,1,10,0.72,
1626,1626,31,4,1318,11180,938.98,943.40,4.42,1,1,1.00,1,10,1.76,
1627,1627,6,11,5238,5119,938.98,949.70,10.72,1,1,1.00,1,15,4.37,
1628,1628,25,1,1354,5577,938.98,949.50,10.52,1,1,1.00,1,10,3.62,
1629,1629,6,31,5238,1318,938.98,946.90,7.92,1,1,1.00,1,10,2.85,
1630,1630,7,13,11281,5034,938.98,954.60,15.62,1,1,1.00,1,5,5.13,
1631,1631,11,7,5119,11281,938.98,946.10,7.12,1,1,1.00,1,0,3.38,
1632,1632,31,22,1318,3689,938.98,950.00,11.02,1,1,1.00,1,15,3.49,
1633,1633,3,21,11159,6253,939.00,951.80,12.80,1,1,1.00,1,5,3.88,
1634,1634,34,13,1319,5034,939.01,943.40,4.39,1,1,1.00,1,0,1.67,
1635,1635,37,32,1353,1285,939.01,947.90,8.89,1,1,1.00,1,0,2.72,
1636,1636,9,34,5356,1322,939.01,946.00,6.99,1,1,1.00,1,0,2.95,
1637,1637,9,31,5356,1318,939.02,948.90,9.88,1,1,1.00,1,10,3.42,
1638,1638,19,6,1352,5238,939.03,941.50,2.47,1,1,1.00,1,5,1.29,
1639,1639,5,9,11282,5356,939.03,944.30,5.27,1,1,1.00,1,0,2.38,
1640,1640,1,27,5577,1346,939.03,947.90,8.87,1,1,1.00,1,5,3.19,
1641,1641,3,34,11159,1322,939.04,943.10,4.06,1,1,1.00,1,0,0.72,
1642,1642,1,9,5577,5356,939.04,960.30,21.26,1,1,1.00,1,10,5.51,
1643,1643,4,14,11180,5037,939.05,954.80,15.75,1,1,1.00,1,0,5.42,
1644,1644,31,21,1318,6253,939.05,948.80,9.75,1,1,1.00,1,0,4.08,
1645,1645,13,24,5034,1325,939.05,945.40,6.35,1,1,1.00,1,5,1.99,
1646,1646,32,24,1285,1325,939.05,953.20,14.15,1,1,1.00,1,5,3.82,
1647,1647,25,9,1355,5356,939.06,944.60,5.54,1,1,1.00,1,15,1.90,
1648,1648,18,9,1286,5356,939.07,959.10,20.03,1,1,1.00,1,5,5.54,
1649,1649,6,16,5238,11827,939.07,953.70,14.63,1,1,1.00,1,15,5.48,
1650,1650,26,20,1323,1356,939.09,943.50,4.41,1,1,1.00,1,10,1.98,
1651,1651,17,34,1289,1319,939.09,941.20,2.11,1,1,1.00,1,10,0.71,
1652,1652,2,18,11123,1286,939.10,943.40,4.30,1,1,1.00,1,10,1.98,
1653,1653,25,41,1354,5578,939.10,950.40,11.30,1,1,1.00,1,5,3.87,
1654,1654,1,27,5577,1346,939.12,947.90,8.78,1,1,1.00,1,15,3.19,
1655,1655,25,11,1354,5119,939.12,944.70,5.58,1,1,1.00,1,10,1.47,
1656,1656,1,41,5577,5578,939.13,941.20,2.07,1,1,1.00,1,5,0.62,
1657,1657,11,31,5119,1318,939.13,944.20,5.07,1,1,1.00,1,0,2.42,
1658,1658,34,31,1322,1318,939.13,940.20,1.07,1,1,1.00,1,0,0.36,
1659,1659,35,34,1290,1319,939.14,942.40,3.26,1,1,1.00,1,0,0.99,
1660,1660,3,17,11159,1289,939.15,950.50,11.35,1,1,1.00,1,0,2.52,
1661,1661,3,34,11159,1322,939.16,944.00,4.84,1,1,1.00,1,15,0.59,
1662,1662,3,13,11159,5034,939.19,955.80,16.61,1,1,1.00,1,5,3.30,
1663,1663,28,14,1359,5037,939.19,946.30,7.11,1,1,1.00,1,15,3.15,
1664,1664,13,6,5034,5238,939.21,951.70,12.49,1,1,1.00,1,5,5.82,
1665,1665,32,9,1285,5356,939.22,957.90,18.68,1,1,1.00,1,10,5.70,
1666,1666,11,34,5119,1322,939.22,943.20,3.98,1,1,1.00,1,15,2.06,
1667,1667,34,41,1319,5578,939.23,943.60,4.37,1,1,1.00,1,5,1.81,
1668,1668,17,24,1289,1325,939.23,950.40,11.17,1,1,1.00,1,5,3.32,
1669,1669,3,41,11159,5578,939.23,951.70,12.47,1,1,1.00,1,10,3.58,
1670,1670,3,24,11159,1325,939.23,952.90,13.67,1,1,1.00,1,15,2.88,
1671,1671,2,24,11123,1325,939.23,949.40,10.17,1,1,1.00,1,15,3.35,
1672,1672,17,11,1289,5119,939.23,951.30,12.07,1,1,1.00,1,5,3.64,
1673,1673,28,32,1359,1285,939.24,952.60,13.36,1,1,1.00,1,10,4.32,
1674,1674,13,11,5034,5119,939.25,946.90,7.65,1,1,1.00,1,10,2.30,
1675,1675,7,1,11281,5577,939.26,955.50,16.24,1,1,1.00,1,15,5.39,
1676,1676,28,16,1359,11827,939.26,947.70,8.44,1,1,1.00,1,0,3.98,
1677,1677,20,41,1356,5578,939.27,952.80,13.53,1,1,1.00,1,15,4.96,
1678,1678,32,31,1285,1314,939.28,943.00,3.72,1,1,1.00,1,0,1.26,
1679,1679,20,11,1357,5119,939.28,946.60,7.32,1,1,1.00,1,10,2.67,
1680,1680,41,6,5578,5238,939.28,953.90,14.62,1,1,1.00,1,10,6.25,
